chr,start,end,annotation,geneName,transcript,distanceToTSS
chr21,9129729,9129729,promoter-TSS,,ENST00000690061.1;ENST00000689141.1;ENST00000688310.1;ENST00000687537.1;ENST00000687888.1;ENST00000701380.1;ENST00000416067.7;ENST00000690096.2;ENST00000700906.1;ENST00000701285.1;ENST00000684989.1;ENST00000701131.1;ENST00000690389.2;ENST00000685532.1;ENST00000691190.1;ENST00000701362.1;ENST00000688451.1;ENST00000701568.1;ENST00000685666.1;ENST00000700801.1;ENST00000692383.1;ENST00000693307.1;ENST00000690713.1;ENST00000687488.1;ENST00000701535.1;ENST00000700816.1;ENST00000700896.1;ENST00000691834.1;ENST00000701235.1;ENST00000700865.1,39;43;12;39;0;39;42;42;42;0;5;20;39;14;29;30;33;33;38;38;39;42;23;28;33;40;3;39;33;12
chr21,9325026,9325026,promoter-TSS,,ENST00000622961.3;ENST00000701076.1;ENST00000691955.1;ENST00000686553.1;ENST00000700846.1;ENST00000622995.3;ENST00000701055.1;ENST00000625153.3;ENST00000692626.1;ENST00000624052.1;ENST00000685951.1;ENST00000690951.2;ENST00000623409.1;ENST00000686510.1;ENST00000701280.1;ENST00000692884.1;ENST00000669409.1;ENST00000624162.1,12;10;10;10;5;1;1;12;21;25;28;30;32;43;44;44;138;340
chr21,10119603,10119603,promoter-TSS,,ENST00000625012.1,293
chr21,33542845,33542845,promoter-TSS,,ENST00000356577.10;ENST00000704334.1;ENST00000475072.1;ENST00000381692.6;ENST00000695559.1;ENST00000300278.8;ENST00000455528.5;ENST00000381679.8;ENST00000492229.1;ENST00000381831.7;ENST00000381839.7;ENST00000381815.9;ENST00000424203.5;ENST00000361093.9;ENST00000426819.5;ENST00000476524.1;ENST00000438059.5;ENST00000441403.1,192;204;206;206;211;218;218;219;224;2;15;727;46;730;51;765;24;481
chr21,33915762,33915762,promoter-TSS,LINC00649,ENST00000610236.1;ENST00000431254.5;ENST00000491703.5;ENST00000290299.7;ENST00000652380.1;ENST00000495005.5;ENST00000484627.5;ENST00000496044.5;ENST00000487374.1,115;0;5;41;51;8;37;37;16
chr21,36320261,36320261,promoter-TSS,MORC3,ENST00000492336.5;ENST00000400485.6;ENST00000487909.5,71;63;29
chr22,17638768,17638768,promoter-TSS,BCL2L13,ENST00000498133.5;ENST00000464649.1;ENST00000317582.10;ENST00000493680.5;ENST00000355028.4,26;10;10;3;42
chr22,19122401,19122401,promoter-TSS,DGCR2,ENST00000537045.5;ENST00000545799.5;ENST00000389262.8;ENST00000263196.12,52;52;5;10
chr22,19447687,19447687,promoter-TSS,,ENST00000431090.1;ENST00000509549.5;ENST00000452818.1;ENST00000399568.5;ENST00000399562.9,205;3;236;4;23
chr22,19941801,19941801,promoter-TSS,COMT,ENST00000403184.5;ENST00000361682.11;ENST00000403710.5;ENST00000407537.5;ENST00000467943.5;ENST00000678868.1;ENST00000678769.1;ENST00000428707.2;ENST00000474308.5;ENST00000400519.6;ENST00000400521.7;ENST00000400525.6;ENST00000334363.14;ENST00000496729.2,67;28;27;12;7;1;32;69;5;1;16;18;2;6
chr22,20917468,20917468,promoter-TSS,,ENST00000354336.8;ENST00000411769.1,60;33
chr22,21567744,21567744,promoter-TSS,,ENST00000696046.1;ENST00000342192.9;ENST00000496722.1,44;29;13
chr22,21652216,21652216,promoter-TSS,,ENST00000701082.1;ENST00000701182.1;ENST00000498589.1;ENST00000390813.1,31;31;53;764
chr22,28772624,28772624,promoter-TSS,CCDC117,ENST00000421503.6;ENST00000448492.6;ENST00000249064.9;ENST00000453543.5;ENST00000444523.1;ENST00000432510.1,49;49;70;79;103;616
chr22,29268338,29268338,promoter-TSS,EWSR1,ENST00000436425.5;ENST00000447973.5;ENST00000333395.11;ENST00000397938.7;ENST00000485037.5;ENST00000406548.5;ENST00000437155.6;ENST00000415761.5;ENST00000331029.11;ENST00000483415.5;ENST00000414183.6;ENST00000455726.5;ENST00000332035.10;ENST00000493426.1;ENST00000216085.12;ENST00000413137.6;ENST00000414672.5;ENST00000406335.1;ENST00000493894.1;ENST00000488106.1,84;84;69;69;64;64;55;47;46;24;21;11;11;884;356;392;128;609;377;416
chr22,29581069,29581069,promoter-TSS,,ENST00000216121.12;ENST00000415100.5;ENST00000455496.1;ENST00000496944.1;ENST00000494966.1,43;4;23;30;42
chr22,29767396,29767396,promoter-TSS,UQCR10,ENST00000330029.6;ENST00000401406.3;ENST00000344318.4;ENST00000489010.1,26;21;388;384
chr22,30356909,30356909,promoter-TSS,CCDC157,ENST00000445005.5;ENST00000430839.5;ENST00000338306.8;ENST00000475975.5;ENST00000215793.13;ENST00000411423.1;ENST00000447376.1;ENST00000463818.1;ENST00000496189.1,91;97;97;204;14;24;9;17;14
chr22,30969305,30969305,promoter-TSS,TUG1,ENST00000646021.1;ENST00000644773.3;ENST00000646496.1;ENST00000569384.2;ENST00000643920.1;ENST00000602971.2;ENST00000519077.4;ENST00000643280.1;ENST00000643877.1;ENST00000643071.1;ENST00000540687.6;ENST00000644027.1;ENST00000647354.1;ENST00000397641.8,59;39;35;32;26;9;166;547;626;653;788;876;996;530
chr22,31346360,31346360,promoter-TSS,LINC01521,ENST00000504184.3;ENST00000614284.1;ENST00000266269.10;ENST00000351933.8;ENST00000405309.7;ENST00000215919.3,416;525;13;127;127;583
chr22,31662205,31662205,promoter-TSS,,ENST00000439502.7;ENST00000460723.5;ENST00000437808.5;ENST00000435900.5;ENST00000474017.5,9;9;15;24;1
chr22,35257508,35257508,promoter-TSS,HMGXB4,ENST00000420166.5;ENST00000418170.5;ENST00000466438.1;ENST00000216106.6;ENST00000455359.5,55;20;18;14;11
chr22,35399923,35399923,promoter-TSS,MCM5,ENST00000451351.5;ENST00000382011.9;ENST00000216122.9;ENST00000417343.1;ENST00000416905.1;ENST00000444778.1,210;213;216;218;246;507
chr22,38057175,38057175,promoter-TSS,PICK1,ENST00000404072.7;ENST00000424694.5;ENST00000484021.5;ENST00000437453.5;ENST00000476157.5;ENST00000426258.5;ENST00000468288.5;ENST00000356976.8;ENST00000469819.5;ENST00000466374.1;ENST00000435166.1;ENST00000432756.6,24;52;79;219;228;228;228;228;231;307;477;480
chr22,38506307,38506307,promoter-TSS,,ENST00000403230.3;ENST00000396821.8;ENST00000216019.11;ENST00000467279.1;ENST00000479734.1,3;29;12;405;0
chr22,38681981,38681981,promoter-TSS,,ENST00000216034.6;ENST00000492561.1;ENST00000431924.3;ENST00000666365.1;ENST00000444381.1;ENST00000656432.1;ENST00000412067.1,23;190;120;168;160;133;193
chr22,38705961,38705961,promoter-TSS,,ENST00000216044.10;ENST00000418601.1;ENST00000461428.1;ENST00000488787.5;ENST00000470836.1,16;11;156;549;558
chr22,39399801,39399801,promoter-TSS,TAB1,ENST00000473613.5;ENST00000216160.11;ENST00000331454.3,22;20;16
chr22,39520560,39520560,promoter-TSS,,ENST00000674920.3;ENST00000679776.1;ENST00000675582.2;ENST00000337304.2;ENST00000676346.2;ENST00000396680.3;ENST00000680446.1;ENST00000674568.2;ENST00000680748.1;ENST00000674835.2,1;2;3;3;15;15;17;18;28;43
chr22,39532744,39532744,promoter-TSS,,ENST00000334678.8;ENST00000488602.1;ENST00000420879.5;ENST00000459956.1;ENST00000491966.1;ENST00000472291.1,3;650;16;5;11;15
chr22,40177970,40177970,promoter-TSS,TNRC6B,ENST00000489500.1;ENST00000454349.7;ENST00000335727.13,44;44;27
chr22,40951407,40951407,promoter-TSS,RBX1,ENST00000476110.1;ENST00000216225.9,59;28
chr22,41091756,41091756,promoter-TSS,MIR1281,ENST00000408233.1;ENST00000263253.9,756;835
chr22,41286181,41286181,promoter-TSS,,ENST00000356244.8;ENST00000705116.1;ENST00000405486.5;ENST00000422838.1,5;5;215;275
chr22,41469147,41469147,promoter-TSS,,ENST00000678600.1;ENST00000677554.1;ENST00000679320.1;ENST00000678394.1;ENST00000678454.1;ENST00000677427.1;ENST00000466237.2;ENST00000216254.9;ENST00000676714.1;ENST00000676959.1;ENST00000677007.1;ENST00000677516.1;ENST00000678688.1;ENST00000678788.1;ENST00000679311.1;ENST00000676792.1;ENST00000677153.1;ENST00000678819.1;ENST00000396512.3;ENST00000678269.1;ENST00000677532.1;ENST00000471094.1;ENST00000679264.1;ENST00000677698.1;ENST00000216252.4;ENST00000459687.5;ENST00000491254.1,40;40;40;34;29;29;29;29;29;29;29;29;29;29;29;29;18;18;16;16;9;12;159;219;454;521;647
chr22,41833148,41833148,promoter-TSS,SREBF2,ENST00000612482.4;ENST00000361204.9;ENST00000424354.5,68;42;15
chr22,41998833,41998833,promoter-TSS,WBP2NL,ENST00000436265.5;ENST00000475341.5;ENST00000328823.13;ENST00000461730.1;ENST00000445185.1,60;44;44;39;39
chr22,42090754,42090754,promoter-TSS,NDUFA6-DT,ENST00000439129.5;ENST00000417327.5;ENST00000608974.5;ENST00000536447.6;ENST00000595777.5;ENST00000600968.5;ENST00000434834.5;ENST00000498737.8;ENST00000602718.1,176;201;212;212;449;597;647;17;725
chr22,42519767,42519767,promoter-TSS,,ENST00000323013.7;ENST00000416699.5;ENST00000483303.1,28;26;28
chr22,42614858,42614858,promoter-TSS,RNU12,ENST00000362512.1;ENST00000602478.1;ENST00000445215.5;ENST00000252115.10;ENST00000348657.6;ENST00000339677.10;ENST00000454057.1;ENST00000463133.1,385;385;10;24;72;0;1;18
chr22,42649577,42649577,promoter-TSS,,ENST00000693367.1;ENST00000352397.10;ENST00000361740.9;ENST00000407332.6;ENST00000686523.1;ENST00000689795.1;ENST00000693363.1;ENST00000687183.1;ENST00000691295.1;ENST00000690835.1;ENST00000689195.1;ENST00000688244.1;ENST00000690993.1;ENST00000689239.1;ENST00000692344.1;ENST00000466276.2;ENST00000688004.1,254;184;184;241;235;229;214;200;210;224;214;192;184;224;237;194;216
chr22,45164092,45164092,promoter-TSS,NUP50,ENST00000417702.5;ENST00000497960.5;ENST00000461437.5;ENST00000434760.5;ENST00000430547.5;ENST00000484186.5;ENST00000445721.5;ENST00000493456.5;ENST00000396096.6;ENST00000461194.5;ENST00000432340.1;ENST00000426282.6;ENST00000432502.1;ENST00000702308.1,94;94;92;91;91;189;515;542;553;573;587;310;432;280
chr22,46085096,46085096,promoter-TSS,,ENST00000687637.1;ENST00000686767.1;ENST00000435439.5;ENST00000360737.4;ENST00000686090.1,108;880;900;906;990
chr22,46268050,46268050,promoter-TSS,TTC38,ENST00000417709.5;ENST00000475467.1;ENST00000421359.5;ENST00000381031.8;ENST00000629918.1,88;41;41;41;9
chr22,49827940,49827940,promoter-TSS,,ENST00000404760.6,66
chr22,49918437,49918437,promoter-TSS,,ENST00000328268.9;ENST00000404488.7;ENST00000483652.5;ENST00000403427.3;ENST00000407217.7;ENST00000482956.5;ENST00000330817.11,196;197;295;295;295;332;0
chr22,50508237,50508237,promoter-TSS,,ENST00000420993.7;ENST00000395698.7;ENST00000395701.7;ENST00000518394.5;ENST00000523045.5;ENST00000418794.1;ENST00000299821.15;ENST00000474879.7;ENST00000216080.5;ENST00000507607.1,12;5;6;7;8;21;22;534;552;986
chr3,4467244,4467244,promoter-TSS,SUMF1,ENST00000448413.5;ENST00000272902.10;ENST00000383843.9;ENST00000458465.6;ENST00000405420.2,16;24;19;24;28
chr3,12664122,12664122,promoter-TSS,,ENST00000702772.1;ENST00000688543.1;ENST00000685348.1;ENST00000251849.9;ENST00000442415.7;ENST00000688444.1;ENST00000692093.1;ENST00000691724.1;ENST00000423275.6;ENST00000688803.1;ENST00000687326.1;ENST00000689876.1;ENST00000686455.1;ENST00000684903.1;ENST00000693312.1;ENST00000688625.1;ENST00000692773.1;ENST00000690460.1;ENST00000686762.1;ENST00000693664.1;ENST00000691899.1;ENST00000689097.1;ENST00000693705.1;ENST00000688269.1;ENST00000687923.1;ENST00000685738.1;ENST00000690397.1;ENST00000691779.1;ENST00000692558.1;ENST00000692311.1;ENST00000689914.1;ENST00000690625.1;ENST00000689389.1;ENST00000687257.1;ENST00000686409.1;ENST00000689540.1;ENST00000691396.1;ENST00000685437.1;ENST00000689418.1;ENST00000687940.1;ENST00000689481.1;ENST00000491290.2;ENST00000686479.1;ENST00000689033.1;ENST00000692777.1;ENST00000689226.1;ENST00000685740.1;ENST00000691718.1;ENST00000692959.1;ENST00000688779.1,187;64;12;4;4;9;3;10;22;5;4;8;26;78;26;32;31;4;34;26;613;255;235;36;10;4;4;2;28;36;7;32;1;0;44;629;3;4;0;40;202;40;34;836;7;23;4;4;4;4
chr3,12841510,12841510,promoter-TSS,,ENST00000429711.7;ENST00000396957.5;ENST00000273223.10;ENST00000435983.5;ENST00000396953.6;ENST00000457131.1;ENST00000452606.2;ENST00000434963.1,54;71;35;34;18;33;32;627
chr3,14651553,14651553,promoter-TSS,,ENST00000383794.7;ENST00000463438.5;ENST00000303688.8;ENST00000465759.1,208;210;210;219
chr3,14948208,14948208,promoter-TSS,NR2C2,ENST00000475707.5;ENST00000424349.1;ENST00000655923.1;ENST00000665738.1;ENST00000661022.1;ENST00000417835.1;ENST00000440079.1;ENST00000693748.1,423;700;669;698;441;314;702;749
chr3,15099157,15099157,promoter-TSS,,ENST00000698785.1;ENST00000253699.7;ENST00000476527.6;ENST00000449964.6;ENST00000441057.5;ENST00000449050.5;ENST00000507357.1,11;8;5;8;23;13;20
chr1,20786688,20786688,promoter-TSS,,ENST00000312239.10;ENST00000417710.5;ENST00000375000.5;ENST00000419490.5;ENST00000414993.1;ENST00000443615.1,35;404;47;35;35;21
chr3,32570765,32570765,promoter-TSS,,ENST00000273130.9;ENST00000481915.5;ENST00000432458.6;ENST00000413350.5;ENST00000424991.1;ENST00000475193.1;ENST00000474077.1,92;71;92;511;92;59;92
chr3,38453902,38453902,promoter-TSS,,ENST00000352511.5;ENST00000465020.5,11;416
chr3,38496401,38496401,promoter-TSS,EXOG,ENST00000443942.5;ENST00000287675.10;ENST00000630638.1;ENST00000431472.5;ENST00000447573.5;ENST00000489813.1;ENST00000422077.6;ENST00000454803.6;ENST00000438992.5;ENST00000457367.5;ENST00000453767.1;ENST00000450732.1;ENST00000470291.6;ENST00000474071.5,60;60;58;58;57;55;55;55;35;35;79;83;90;336
chr3,39052027,39052027,promoter-TSS,WDR48,ENST00000423296.6;ENST00000413099.6;ENST00000302313.10;ENST00000433841.6;ENST00000420940.6;ENST00000441361.1;ENST00000302328.9;ENST00000668754.1;ENST00000665106.1;ENST00000676333.1;ENST00000675269.1,13;10;10;7;6;273;82;85;85;63;42
chr1,174022279,174022279,promoter-TSS,,ENST00000424181.1;ENST00000688280.1;ENST00000367696.7,229;229;77
chr3,40457195,40457195,promoter-TSS,RPL14,ENST00000338970.10;ENST00000465325.1;ENST00000396203.7;ENST00000416518.1;ENST00000435633.5;ENST00000479563.5;ENST00000465280.1;ENST00000481798.1,96;107;143;158;167;681;695;736
chr3,40524922,40524922,promoter-TSS,ZNF621,ENST00000403205.6;ENST00000310898.5;ENST00000431278.5;ENST00000339296.10;ENST00000490457.5;ENST00000462161.5;ENST00000453351.1,43;43;23;37;60;83;493
chr3,41199476,41199476,promoter-TSS,CTNNB1,ENST00000396185.8;ENST00000642986.1;ENST00000644678.1;ENST00000396183.7;ENST00000643031.1;ENST00000645982.1;ENST00000453024.6;ENST00000647264.1;ENST00000645900.1;ENST00000646174.1;ENST00000643992.1;ENST00000647390.1;ENST00000642886.1;ENST00000643052.1;ENST00000488914.2;ENST00000644138.1;ENST00000645276.1;ENST00000646074.1;ENST00000642426.1;ENST00000349496.11;ENST00000646116.1;ENST00000644873.1;ENST00000643865.1;ENST00000644867.1;ENST00000646725.1;ENST00000645493.1;ENST00000646369.1;ENST00000647413.1;ENST00000643977.1;ENST00000644524.1;ENST00000645305.1;ENST00000643297.1;ENST00000450969.6;ENST00000642315.1,86;58;56;41;41;33;30;5;5;3;2;9;9;10;23;28;28;28;28;28;48;61;126;144;159;224;236;259;259;603;633;634;635;666
chr3,44761726,44761726,promoter-TSS,KIF15,ENST00000438321.5;ENST00000326047.9;ENST00000481166.6;ENST00000484437.1;ENST00000296121.6,4;67;135;214;106
chr3,44861925,44861925,promoter-TSS,MIR564,ENST00000385049.1;ENST00000477126.1;ENST00000302392.5,36;20;12
chr3,45388579,45388579,promoter-TSS,,ENST00000650792.2;ENST00000414984.5;ENST00000265537.8;ENST00000431023.6;ENST00000651549.1;ENST00000645846.2;ENST00000652135.1;ENST00000430399.1;ENST00000642274.1,17;14;5;2;2;2;26;39;256
chr3,46976746,46976746,promoter-TSS,,ENST00000683445.1;ENST00000605358.5;ENST00000488069.5;ENST00000603885.5;ENST00000494655.5;ENST00000604164.5;ENST00000604181.1;ENST00000460035.1,0;244;12;264;0;308;262;10
chr3,47282966,47282966,promoter-TSS,KLHL18,ENST00000433449.5;ENST00000232766.6;ENST00000437353.5;ENST00000461084.5;ENST00000442272.1;ENST00000483201.1;ENST00000684063.1;ENST00000444589.6;ENST00000452770.6;ENST00000487440.5;ENST00000443784.5;ENST00000456548.5;ENST00000425853.5;ENST00000432493.5;ENST00000425452.1;ENST00000498584.1,48;21;19;19;18;6;166;118;388;118;428;213;447;199;767;199
chr3,47825045,47825045,promoter-TSS,DHX30,ENST00000457607.1;ENST00000471082.1,16;866
chr3,48440278,48440278,promoter-TSS,TMA7,ENST00000479126.1;ENST00000438607.2;ENST00000477624.1;ENST00000447018.5;ENST00000412398.6;ENST00000395694.7;ENST00000442740.1,20;20;5;196;158;158;177
chr3,48609612,48609612,promoter-TSS,,ENST00000203407.6;ENST00000415995.5;ENST00000412343.5;ENST00000467690.5;ENST00000463708.1,33;13;23;22;18
chr3,48662973,48662973,promoter-TSS,LINC02585,ENST00000421275.1;ENST00000164024.5,802;86
chr3,48717219,48717219,promoter-TSS,,ENST00000328631.10;ENST00000449563.5;ENST00000413654.5;ENST00000443853.5;ENST00000437427.5;ENST00000412850.5;ENST00000454335.5;ENST00000340879.8;ENST00000432678.6;ENST00000416707.1;ENST00000431721.6;ENST00000449610.5;ENST00000413298.5;ENST00000446860.5;ENST00000412795.5;ENST00000417896.1;ENST00000443964.1;ENST00000436134.5;ENST00000440424.5;ENST00000434860.1;ENST00000424035.1;ENST00000476645.1,1;4;52;4;4;3;30;2;58;15;2;26;8;4;29;12;26;30;30;2;3;25
chr3,49094045,49094045,promoter-TSS,,ENST00000703936.1;ENST00000703937.1;ENST00000395443.7;ENST00000703871.1;ENST00000703938.1;ENST00000703939.1;ENST00000703940.1;ENST00000703872.1;ENST00000357496.6;ENST00000703941.1;ENST00000703942.1;ENST00000703873.1;ENST00000424300.5;ENST00000703943.1;ENST00000437939.5;ENST00000430979.1,25;457;25;424;68;25;25;25;16;25;436;16;433;25;25;5
chr3,49166328,49166328,promoter-TSS,,ENST00000321895.7,2
chr3,49340009,49340009,promoter-TSS,,ENST00000265560.9;ENST00000351842.8;ENST00000486549.5;ENST00000416417.5;ENST00000415188.1;ENST00000464168.5,43;23;19;26;26;43
chr3,50088932,50088932,promoter-TSS,RBM5,ENST00000469838.5;ENST00000404526.6;ENST00000347869.8;ENST00000441305.5;ENST00000433556.6;ENST00000438369.5;ENST00000464087.6;ENST00000492472.1;ENST00000437500.5,12;12;12;21;21;22;30;42;948
chr3,50238006,50238006,promoter-TSS,GNAI2,ENST00000440628.5,105
chr3,50292453,50292453,promoter-TSS,,ENST00000417626.8;ENST00000474556.5;ENST00000414734.5;ENST00000489569.1;ENST00000484043.5;ENST00000462001.1;ENST00000468737.1,23;28;63;32;403;16;396
chr3,51385032,51385032,promoter-TSS,,ENST00000528157.7;ENST00000446668.5;ENST00000470900.1;ENST00000688883.1,258;324;376;15
chr3,51391310,51391310,promoter-TSS,,ENST00000563281.2,24
chr3,51975089,51975089,promoter-TSS,ABHD14A-ACY1,ENST00000486081.6;ENST00000463721.5;ENST00000637778.1;ENST00000636646.1;ENST00000497128.1;ENST00000463937.1;ENST00000636942.1;ENST00000273596.8;ENST00000636089.1;ENST00000637696.1;ENST00000637563.1;ENST00000635937.1;ENST00000635946.1;ENST00000635951.1;ENST00000636826.1;ENST00000637130.1;ENST00000637025.1;ENST00000635952.1;ENST00000636718.1;ENST00000474575.1;ENST00000491470.1;ENST00000636029.1;ENST00000637222.1;ENST00000636490.1;ENST00000315877.14;ENST00000487005.1,38;38;31;31;28;28;27;24;24;24;22;22;22;22;22;22;20;11;10;12;13;26;28;36;458;458
chr3,52046747,52046747,promoter-TSS,,ENST00000648932.1,15
chr3,52278616,52278616,promoter-TSS,,ENST00000296490.8;ENST00000469000.5,32;294
chr3,52287999,52287999,promoter-TSS,WDR82,ENST00000463624.1,20
chr1,174999633,174999633,promoter-TSS,CACYBP,ENST00000483307.1;ENST00000367679.7;ENST00000473925.1;ENST00000406752.1;ENST00000405362.1;ENST00000670650.1,311;313;321;547;579;9
chr3,52455654,52455654,promoter-TSS,,ENST00000345716.9;ENST00000488380.5;ENST00000420808.2,49;36;36
chr1,175023421,175023421,promoter-TSS,MRPS14,ENST00000476371.1;ENST00000367677.3;ENST00000383932.1,3;5;840
chr3,53130532,53130532,promoter-TSS,,ENST00000296292.8;ENST00000394738.7;ENST00000467048.1,96;78;120
chr3,53882209,53882209,promoter-TSS,,ENST00000335754.8;ENST00000482349.5;ENST00000498740.1,56;384;351
chr1,2391544,2391544,promoter-TSS,RER1,ENST00000378513.7;ENST00000378518.5;ENST00000605895.6;ENST00000306256.13;ENST00000493207.1;ENST00000378512.5;ENST00000378531.8,230;283;296;298;312;345;9
chr3,58433784,58433784,promoter-TSS,,ENST00000302746.11;ENST00000383714.8;ENST00000469364.5;ENST00000485460.5;ENST00000479945.1;ENST00000474765.1;ENST00000461692.5;ENST00000480626.5;ENST00000482894.5;ENST00000469827.1,47;72;35;33;31;29;54;33;43;44
chr3,66221020,66221020,promoter-TSS,,ENST00000687663.1;ENST00000686445.1;ENST00000691166.1;ENST00000691582.1;ENST00000693385.1;ENST00000354883.11;ENST00000691461.1;ENST00000691525.1;ENST00000688696.1;ENST00000336733.10;ENST00000690560.1;ENST00000464350.6,30;27;22;22;18;18;18;12;12;7;7;43
chr3,67654584,67654584,promoter-TSS,,ENST00000665078.1;ENST00000464420.6;ENST00000659899.1;ENST00000659205.1;ENST00000671174.1;ENST00000659329.1;ENST00000662687.1;ENST00000482677.5;ENST00000658269.1;ENST00000656446.1;ENST00000650236.1;ENST00000493112.5;ENST00000307227.10;ENST00000492795.1,84;92;127;147;153;157;167;173;175;382;462;25;27;22
chr3,69080347,69080347,promoter-TSS,,ENST00000361055.9;ENST00000415609.6;ENST00000349511.8;ENST00000461934.5;ENST00000465627.5;ENST00000630585.1;ENST00000465108.5;ENST00000493957.5;ENST00000466763.5;ENST00000485424.1;ENST00000464605.1,17;33;60;29;29;5;20;17;17;15;6
chr1,21176862,21176862,promoter-TSS,,ENST00000669329.1;ENST00000374935.7;ENST00000685872.1;ENST00000602326.6;ENST00000688741.1;ENST00000400422.6;ENST00000634879.2;ENST00000685814.1;ENST00000693470.1;ENST00000438975.5;ENST00000411888.5;ENST00000634778.1,191;25;25;34;627;14;25;25;25;21;4;42
chr3,72996811,72996811,promoter-TSS,PPP4R2,ENST00000482242.5;ENST00000356692.10;ENST00000470976.1;ENST00000488810.5;ENST00000495566.1;ENST00000476505.2,7;0;6;27;165;546
chr1,2526570,2526570,promoter-TSS,,ENST00000378466.9;ENST00000435556.8;ENST00000486396.1;ENST00000502770.2;ENST00000491212.1;ENST00000514922.1,25;25;4;25;382;26
chr1,179229639,179229639,promoter-TSS,,ENST00000502732.6;ENST00000367623.8;ENST00000507173.5;ENST00000511413.5;ENST00000668691.1;ENST00000660584.1,37;241;241;241;44;332
chr1,179954657,179954657,promoter-TSS,,ENST00000706241.1;ENST00000490047.2;ENST00000706238.1;ENST00000491495.2;ENST00000357434.3;ENST00000367607.8;ENST00000706263.1;ENST00000706265.1;ENST00000418229.6;ENST00000429851.6;ENST00000567904.2,16;80;88;115;147;152;403;403;403;403;47
chr3,101574209,101574209,promoter-TSS,,ENST00000265260.8;ENST00000498274.5;ENST00000460231.5;ENST00000469941.5;ENST00000627393.1;ENST00000486406.5;ENST00000470490.1,28;22;18;14;5;9;631
chr3,101677283,101677283,promoter-TSS,,ENST00000312938.5;ENST00000688910.1;ENST00000704111.1;ENST00000690624.1;ENST00000704112.1;ENST00000689142.1;ENST00000690651.1;ENST00000704116.1;ENST00000461821.1,150;935;164;150;150;147;150;150;164
chr3,101686701,101686701,promoter-TSS,,ENST00000667844.1;ENST00000685383.1;ENST00000464595.1;ENST00000394077.8;ENST00000495401.5;ENST00000704284.1;ENST00000488288.2;ENST00000704285.1;ENST00000704286.1;ENST00000469605.2;ENST00000704287.1;ENST00000704288.1;ENST00000470961.1,125;158;10;16;3;10;31;1;18;12;14;110;12
chr3,101724671,101724671,promoter-TSS,CEP97,ENST00000489172.5;ENST00000467655.2;ENST00000465011.2;ENST00000704366.1;ENST00000341893.8;ENST00000704367.1;ENST00000704368.1;ENST00000704369.1;ENST00000494050.5;ENST00000704370.1;ENST00000704371.1,77;77;56;56;56;49;49;45;15;13;14
chr1,180632042,180632042,promoter-TSS,,ENST00000367590.9;ENST00000367589.3,19;9
chr3,111979067,111979067,promoter-TSS,ABHD10,ENST00000491580.1;ENST00000497293.1;ENST00000273359.8;ENST00000493784.1;ENST00000494817.1,56;48;40;14;13
chr3,113019630,113019630,promoter-TSS,,ENST00000496389.5;ENST00000467342.1;ENST00000460707.1;ENST00000663401.1;ENST00000314400.10;ENST00000472637.5;ENST00000486271.5;ENST00000469809.5;ENST00000472705.5;ENST00000469169.5;ENST00000489848.5;ENST00000462295.5;ENST00000461381.5;ENST00000496206.5;ENST00000491121.1;ENST00000494575.5;ENST00000494891.5;ENST00000470663.1;ENST00000496340.1;ENST00000472166.1,97;93;88;45;40;23;75;27;33;33;39;35;40;13;90;40;26;50;40;469
chr3,113746359,113746359,promoter-TSS,,ENST00000703904.2;ENST00000703907.1;ENST00000462855.1;ENST00000273398.8;ENST00000470455.5;ENST00000703908.1;ENST00000496747.6;ENST00000475322.1;ENST00000703909.1;ENST00000703910.1;ENST00000240922.8;ENST00000477813.5;ENST00000497525.5;ENST00000497255.1;ENST00000481432.5;ENST00000493900.5;ENST00000478020.1;ENST00000467022.1,410;667;673;675;677;681;682;690;696;721;109;299;564;128;109;58;109;109
chr3,119468941,119468941,promoter-TSS,POGLUT1,ENST00000476573.5;ENST00000497447.5;ENST00000486607.5;ENST00000295588.9;ENST00000390401.2;ENST00000647766.1;ENST00000460339.1;ENST00000497993.5,21;21;21;21;33;42;58;110
chr3,120742497,120742497,promoter-TSS,GTF2E1,ENST00000484715.1;ENST00000469772.5;ENST00000492959.1;ENST00000283875.6;ENST00000497393.1;ENST00000273375.8;ENST00000648525.1;ENST00000485161.5;ENST00000481015.5;ENST00000465022.5;ENST00000491398.5;ENST00000483733.1,139;234;246;246;264;18;18;16;7;12;35;22
chr3,122383229,122383229,promoter-TSS,,ENST00000693245.1;ENST00000692876.1;ENST00000232125.9;ENST00000687114.1;ENST00000688794.1;ENST00000685650.1;ENST00000688631.1;ENST00000686831.1;ENST00000477892.5;ENST00000469967.1;ENST00000291458.9;ENST00000497726.5;ENST00000479899.5;ENST00000498466.1,931;931;946;952;952;952;952;952;952;968;1;1;1;1
