chr,start,end,annotation,geneName,transcript,distanceToTSS
chr7,103025520,103025520,intron,,ENST00000440067.4;ENST00000379305.7;ENST00000448002.6;ENST00000436908.5;ENST00000313221.8;ENST00000456695.6;ENST00000455112.7;ENST00000471074.1,49275;49312;49318;24538;49047;49249;49249;49275
chr7,105015735,105015735,intron,,ENST00000622386.2;ENST00000257745.9;ENST00000479838.3;ENST00000334884.9;ENST00000700500.1;ENST00000478990.6;ENST00000473063.2;ENST00000311117.8;ENST00000474203.6;ENST00000480368.5;ENST00000495267.5;ENST00000476671.5;ENST00000478079.2;ENST00000667857.1,74182;1570;1549;1544;1529;1529;1529;1529;1528;1527;1526;1516;1512;1302
chr7,106609673,106609673,intron,,ENST00000490856.5;ENST00000485282.5;ENST00000592441.1,122775;30234;160533
chr7,108237296,108237296,intron,NRCAM,ENST00000413765.6;ENST00000379028.8;ENST00000351718.8;ENST00000379024.8;ENST00000417701.5;ENST00000442580.5;ENST00000419936.5;ENST00000456431.5;ENST00000418239.1,219100;219139;219042;219024;5943;91191;75998;91358;219420
chr7,117632736,117632736,intron,,ENST00000699598.1;ENST00000699599.1;ENST00000647720.2;ENST00000699600.1;ENST00000699585.1;ENST00000699601.1;ENST00000699602.1;ENST00000685018.2;ENST00000687278.2;ENST00000647978.2;ENST00000649781.2;ENST00000699604.1;ENST00000699605.1;ENST00000003084.11;ENST00000426809.5;ENST00000689011.1;ENST00000456270.1,152747;152747;152747;152747;152747;152747;152747;152747;152747;152724;152724;152724;152710;152710;152640;18071;14678
chr7,120282135,120282135,intron,,ENST00000331113.9,8959
chr7,120289800,120289800,intron,,ENST00000331113.9,16624
chr7,120398485,120398485,intron,,ENST00000331113.9,125309
chr7,124893644,124893644,intron,,ENST00000357628.8;ENST00000430927.6;ENST00000393329.5;ENST00000653274.1;ENST00000661898.1;ENST00000664330.1;ENST00000657892.1;ENST00000662531.1;ENST00000653241.1;ENST00000653892.1;ENST00000664366.1;ENST00000655761.1;ENST00000668382.1;ENST00000654766.1;ENST00000657333.1;ENST00000653819.1;ENST00000609106.5;ENST00000607932.5;ENST00000608057.5;ENST00000446993.6;ENST00000429326.6;ENST00000609702.5;ENST00000669195.1;ENST00000608437.5;ENST00000608261.5,36180;36192;36338;36190;36190;36213;36213;36174;36156;36196;36157;36309;36299;36173;36196;36150;36157;3539;3539;36171;36178;36182;36190;36180;36180
chr7,126706460,126706460,intron,,ENST00000358373.8;ENST00000706915.1;ENST00000339582.7;ENST00000706916.1;ENST00000341617.7;ENST00000706917.1;ENST00000472701.5;ENST00000480995.5,545794;545918;546480;546480;536758;546405;546632;405859
chr7,129271912,129271912,intron,,ENST00000325006.8;ENST00000446544.6,46881;46861
chr7,131483697,131483697,intron,MKLN1,ENST00000421797.6;ENST00000352689.11;ENST00000458153.5;ENST00000498778.5;ENST00000468830.1,373600;155820;155799;20420;5225
chr7,135160268,135160268,intron,TMEM140,ENST00000275767.3;ENST00000459937.5,12195;10426
chr7,139360944,139360944,intron,LUC7L2,ENST00000541170.7;ENST00000541515.3;ENST00000608368.5;ENST00000619796.4;ENST00000354926.9;ENST00000435096.1;ENST00000456182.5,20584;19583;1431;1097;1049;1035;1031
chr8, 28170213, 28170213,intron,ELP3,ENST00000521015.5;ENST00000380353.8;ENST00000537665.2;ENST00000523687.5;ENST00000524103.5;ENST00000518112.5;ENST00000256398.13;ENST00000519261.5;ENST00000523357.5;ENST00000517975.1,79981;77145;77145;77110;77100;77073;77073;77072;11632;11614
chr8, 28879648, 28879648,intron,INTS9,ENST00000523303.5;ENST00000521022.6;ENST00000416984.6;ENST00000521777.5;ENST00000522363.5;ENST00000520983.5;ENST00000523436.5;ENST00000518510.5;ENST00000520184.1;ENST00000520831.1,10264;10320;10593;10266;10293;10272;10260;10278;10285;10329
chr8, 29347407, 29347407,intron,,ENST00000240100.7;ENST00000240101.2,3276;1397
chr8, 38906703, 38906703,intron,PLEKHA2,ENST00000521746.5;ENST00000616927.4;ENST00000519640.5;ENST00000617275.5;ENST00000616834.1,5467;5423;5358;5356;4899
chr8, 39672304, 39672304,intron,,ENST00000265707.10;ENST00000379866.5;ENST00000520087.5,87735;87722;87680
chr8, 39685984, 39685984,intron,,ENST00000265707.10;ENST00000379866.5;ENST00000520087.5;ENST00000523755.5;ENST00000524117.1,101415;101402;101360;853;809
chr8, 42266790, 42266790,intron,,ENST00000518213.2;ENST00000523459.5;ENST00000661382.1;ENST00000521802.6;ENST00000518994.2;ENST00000520890.5,4462;4120;4156;4195;4475;3597
chr8, 42509877, 42509877,intron,SLC20A2,ENST00000342228.7;ENST00000520179.5;ENST00000524211.1;ENST00000518717.1;ENST00000518384.1;ENST00000524237.1,32048;31634;25118;31176;31703;31833
chr8, 53761726, 53761726,intron,,ENST00000359530.7;ENST00000355221.7;ENST00000523343.1;ENST00000520188.5;ENST00000523899.5;ENST00000396774.6;ENST00000524164.5;ENST00000523426.1;ENST00000521707.1,81518;81831;34034;78234;7961;81315;81566;40141;10338
chr8, 63976394, 63976394,intron,LINC01414,ENST00000523191.5;ENST00000524360.5;ENST00000668525.1;ENST00000648669.1;ENST00000668083.1;ENST00000521958.1,392163;264111;392080;296148;392330;392163
chr8, 67678610, 67678610,intron,,ENST00000297770.10;ENST00000638254.1;ENST00000479862.6;ENST00000518549.1,67749;67767;67732;67732
chr8, 69818060, 69818060,intron,,ENST00000260126.9;ENST00000524945.5;ENST00000526750.1;ENST00000530307.1;ENST00000532388.5;ENST00000528658.1,16917;15329;16798;14654;15948;16905
chr8, 71998219, 71998219,intron,MSC-AS1,ENST00000521467.5;ENST00000522519.5;ENST00000524152.5;ENST00000655314.1;ENST00000457356.9;ENST00000653074.1;ENST00000519751.6;ENST00000518916.5;ENST00000670333.1;ENST00000519068.3;ENST00000523133.1,170051;155095;154657;154179;154179;154173;154074;154060;154000;35295;27552
chr8, 75462360, 75462360,intron,HNF4G,ENST00000494318.5;ENST00000396419.5;ENST00000354370.5,54445;54417;54323
chr8, 78800223, 78800223,intron,,ENST00000263851.9;ENST00000379113.6;ENST00000541183.2;ENST00000518982.5;ENST00000520215.5;ENST00000520269.5;ENST00000520317.1;ENST00000639719.1;ENST00000521323.1,5239;5299;5299;5240;4704;4704;5227;5082;4896
chr8, 81016486, 81016486,intron,PAG1,ENST00000220597.4,95581
chr8, 81106825, 81106825,intron,PAG1,ENST00000220597.4,5242
chr8, 81180722, 81180722,intron,,ENST00000688172.1,19324
chr8, 89729143, 89729143,intron,,ENST00000688654.1;ENST00000690564.1;ENST00000661105.1;ENST00000685145.1;ENST00000519655.6;ENST00000656898.2;ENST00000685787.1;ENST00000691313.1;ENST00000693018.1;ENST00000701802.1;ENST00000524190.2;ENST00000685988.1;ENST00000691897.1;ENST00000701998.1;ENST00000691446.1;ENST00000691595.2;ENST00000688855.1;ENST00000685619.1;ENST00000504145.6;ENST00000653574.1;ENST00000701257.1;ENST00000687824.1;ENST00000521996.2;ENST00000692782.1;ENST00000655144.2;ENST00000687204.1;ENST00000689241.1;ENST00000686009.1;ENST00000685448.1,28239;28239;28507;28239;28583;28239;28239;28239;28239;28239;28239;28239;28239;28239;28242;28239;28239;28239;28567;28668;28239;28239;28428;28239;28578;28239;28239;28239;28239
chr8, 97645422, 97645422,intron,,ENST00000336273.8;ENST00000519934.5;ENST00000522313.1,1237;875;628
chr8, 98383941, 98383941,intron,STK3,ENST00000649151.1;ENST00000518704.1,57065;4305
chr8, 99036740, 99036740,intron,VPS13B,ENST00000496144.5;ENST00000683334.1;ENST00000682853.1;ENST00000441350.2;ENST00000683619.1;ENST00000357162.7;ENST00000358544.7;ENST00000682806.1;ENST00000684269.1;ENST00000683869.1;ENST00000682358.1;ENST00000682153.1;ENST00000682145.1;ENST00000684308.1;ENST00000683486.1;ENST00000682234.1;ENST00000355155.6,23473;23470;23467;23465;23465;23465;23465;23463;23463;23443;23432;23432;23431;23428;23428;23428;23428
chr8,100580629,100580629,intron,,ENST00000311812.7;ENST00000518342.1;ENST00000428383.6,69035;3530;37763
chr8,101908914,101908914,intron,NCALD,ENST00000311028.4;ENST00000395923.5;ENST00000521599.5;ENST00000520690.5;ENST00000518727.5;ENST00000520425.5;ENST00000518166.5;ENST00000517822.5;ENST00000524209.5;ENST00000517531.5;ENST00000521964.5;ENST00000523923.5;ENST00000518661.5;ENST00000522206.5;ENST00000522078.5;ENST00000518952.5,215419;215992;215405;66414;77577;77691;215419;215348;215346;215035;215416;215349;111491;215899;215942;215346
chr8,102885127,102885127,intron,,ENST00000659614.1;ENST00000520750.6;ENST00000520538.2;ENST00000519257.1;ENST00000519979.5;ENST00000517999.5;ENST00000517581.1,20855;20846;20812;5228;5210;5210;8736
chr8,102925923,102925923,intron,,ENST00000659614.1;ENST00000520750.6;ENST00000520538.2;ENST00000519181.5;ENST00000517389.5,61651;61642;61608;21647;890
chr8,104736632,104736632,intron,ZFPM2,ENST00000521923.5;ENST00000518180.1,145898;32912
chr8,113602310,113602310,intron,,ENST00000521500.2,1999
chr8,118563934,118563934,intron,SAMD12,ENST00000409003.5;ENST00000524796.6;ENST00000445741.6;ENST00000526328.6;ENST00000649198.1;ENST00000526765.6;ENST00000314727.9;ENST00000649630.1;ENST00000648422.1,57979;58014;57958;58003;58040;58177;58028;58032;57989
chr8,118820953,118820953,intron,,ENST00000625758.3;ENST00000658340.1;ENST00000664584.1;ENST00000629661.1,200454;199558;199546;199397
chr8,125175541,125175541,intron,NSMCE2,ENST00000523741.5;ENST00000519010.5;ENST00000520866.5;ENST00000517532.5;ENST00000287437.8;ENST00000522563.5;ENST00000518146.5;ENST00000519712.1;ENST00000517315.1,83861;83696;83696;83696;83680;83670;83661;73182;51396
chr8,127358456,127358456,intron,PCAT1,ENST00000646670.1;ENST00000644021.1;ENST00000645438.1;ENST00000645215.1;ENST00000521586.2;ENST00000644594.1;ENST00000646972.1;ENST00000523825.2;ENST00000501396.5;ENST00000502082.5,481564;113818;36272;36250;19308;19175;19174;62917;62917;123682
chr8,129313623,129313623,intron,,ENST00000675388.1;ENST00000676407.1;ENST00000674766.1;ENST00000644557.1;ENST00000675669.1;ENST00000644194.1;ENST00000675970.1;ENST00000671439.1;ENST00000676129.1;ENST00000657400.1;ENST00000676405.1;ENST00000646877.1;ENST00000656242.1;ENST00000657409.1;ENST00000666317.1;ENST00000654421.1;ENST00000667974.1;ENST00000670803.1;ENST00000674893.1;ENST00000662033.1;ENST00000657046.1;ENST00000670054.1;ENST00000662317.1;ENST00000656316.1;ENST00000674711.1;ENST00000675599.1;ENST00000675449.1;ENST00000666725.1;ENST00000668777.1;ENST00000666882.1;ENST00000664162.1;ENST00000669940.1;ENST00000675878.1;ENST00000654987.1;ENST00000676350.1;ENST00000662350.1;ENST00000666088.1;ENST00000660109.1;ENST00000664632.1;ENST00000665685.1;ENST00000653764.1;ENST00000662908.1;ENST00000662207.1;ENST00000666849.1;ENST00000671347.1;ENST00000653401.1;ENST00000664599.1;ENST00000668446.1;ENST00000655629.1;ENST00000676060.1;ENST00000674940.1;ENST00000674750.1;ENST00000664043.1;ENST00000670148.1;ENST00000653363.1;ENST00000669617.1;ENST00000660163.1;ENST00000670386.1;ENST00000675658.1;ENST00000676238.1;ENST00000675815.1;ENST00000675208.1;ENST00000665348.1;ENST00000674741.1;ENST00000663521.1,261391;261320;261394;261396;261343;261396;261296;261394;261391;74482;261396;261439;261439;261419;261373;261137;261075;261138;261339;261439;261391;261391;261394;261338;261393;261394;261424;259558;261125;261126;261135;261139;261296;261306;261306;261307;261318;261386;261391;261391;261394;261394;261407;261063;261072;261313;261375;261394;261413;261492;261085;261100;261300;261394;261148;261394;261396;261413;261315;261394;261394;261391;261394;261396;261320
chr8,129516835,129516835,intron,,ENST00000675388.1;ENST00000676407.1;ENST00000674766.1;ENST00000644557.1;ENST00000675669.1;ENST00000644194.1;ENST00000675970.1;ENST00000671439.1;ENST00000676129.1;ENST00000676405.1;ENST00000646877.1;ENST00000656242.1;ENST00000657409.1;ENST00000666317.1;ENST00000654421.1;ENST00000667974.1;ENST00000670803.1;ENST00000674893.1;ENST00000662033.1;ENST00000657046.1;ENST00000670054.1;ENST00000662317.1;ENST00000656316.1;ENST00000674711.1;ENST00000675599.1;ENST00000675449.1;ENST00000666725.1;ENST00000668777.1;ENST00000666882.1;ENST00000664162.1;ENST00000669940.1;ENST00000675878.1;ENST00000654987.1;ENST00000676350.1;ENST00000662350.1;ENST00000666088.1;ENST00000660109.1;ENST00000664632.1;ENST00000665685.1;ENST00000653764.1;ENST00000662908.1;ENST00000662207.1;ENST00000666849.1;ENST00000671347.1;ENST00000653401.1;ENST00000664599.1;ENST00000668446.1;ENST00000655629.1;ENST00000676060.1;ENST00000674940.1;ENST00000674750.1;ENST00000664043.1;ENST00000670148.1;ENST00000653363.1;ENST00000669617.1;ENST00000660163.1;ENST00000670386.1;ENST00000675658.1;ENST00000676238.1;ENST00000675815.1;ENST00000675208.1;ENST00000665348.1;ENST00000674741.1;ENST00000663521.1;ENST00000676273.1;ENST00000667643.1;ENST00000663572.1;ENST00000663716.1;ENST00000667341.2;ENST00000668791.1;ENST00000676148.1;ENST00000667962.1;ENST00000674656.1;ENST00000675316.1;ENST00000674877.1;ENST00000446592.7;ENST00000658861.1;ENST00000663991.1;ENST00000675183.1;ENST00000675522.1;ENST00000660652.1;ENST00000676099.1;ENST00000671311.1;ENST00000671632.1;ENST00000675109.1;ENST00000675913.1;ENST00000675589.1;ENST00000657647.1;ENST00000675527.1;ENST00000676108.1;ENST00000674863.1;ENST00000675498.1;ENST00000661447.1;ENST00000652971.1;ENST00000675186.1;ENST00000701662.1;ENST00000674639.1;ENST00000675435.1;ENST00000675044.1;ENST00000674762.1;ENST00000675532.1;ENST00000676069.1;ENST00000523151.6;ENST00000675948.1;ENST00000665364.1;ENST00000657251.1;ENST00000675166.1;ENST00000674883.1;ENST00000675867.1;ENST00000674580.1;ENST00000675393.1;ENST00000520048.1;ENST00000674906.1;ENST00000676030.1;ENST00000670588.1;ENST00000675072.1;ENST00000664936.1;ENST00000652914.1;ENST00000657069.1,58179;58108;58182;58184;58131;58184;58084;58182;58179;58184;58227;58227;58207;58161;57925;57863;57926;58127;58227;58179;58179;58182;58126;58181;58182;58212;56346;57913;57914;57923;57927;58084;58094;58094;58095;58106;58174;58179;58179;58182;58182;58195;57851;57860;58101;58163;58182;58201;58280;57873;57888;58088;58182;57936;58182;58184;58201;58103;58182;58182;58179;58182;58184;58108;58201;58278;57914;58182;58182;58204;54222;57959;58107;58179;58212;163403;31850;31850;40403;56352;57860;57925;57950;57962;58108;58127;58149;58161;58179;58179;58182;58182;58184;58191;58227;31850;56388;58103;58182;58094;58169;58179;58180;58276;58108;58182;58190;58182;58182;57851;58218;58155;58227;58179;58182;58182;58149;58184;58182
chr8,136296593,136296593,intron,,ENST00000648077.2;ENST00000650445.2,249498;98346
chr8,136693620,136693620,intron,,ENST00000650445.2;ENST00000650470.1;ENST00000660691.1;ENST00000685617.1;ENST00000671540.3;ENST00000658944.1;ENST00000520060.2;ENST00000524346.6;ENST00000649576.1;ENST00000662546.1;ENST00000654723.1;ENST00000663759.1;ENST00000655492.1;ENST00000664755.1;ENST00000669387.1;ENST00000667909.1;ENST00000517345.5,495373;228711;204191;177425;177419;177373;162860;162848;162848;162837;162824;162821;162816;162811;162791;162549;156643
chr9,  2482162,  2482162,intron,VLDLR-AS1,ENST00000648733.1;ENST00000657742.1;ENST00000653026.1;ENST00000667661.1;ENST00000671040.1;ENST00000416826.6;ENST00000668403.2;ENST00000655564.1;ENST00000657269.1;ENST00000447278.2,139223;140210;139241;139252;140294;139250;88597;57266;54233;139223
chr9,  3398582,  3398582,intron,RFX3,ENST00000382004.7;ENST00000617270.5;ENST00000302303.5;ENST00000457373.5;ENST00000451859.5;ENST00000449190.5,127400;127418;90904;90833;90845;127421
chr9,  4120229,  4120229,intron,GLIS3,ENST00000324333.14;ENST00000381971.8;ENST00000491889.6;ENST00000682749.1;ENST00000682846.1;ENST00000645252.2;ENST00000490709.1;ENST00000462164.5;ENST00000473846.5;ENST00000478315.5;ENST00000478844.5;ENST00000481827.5;ENST00000477901.5,31953;179838;179879;179317;31918;31918;179606;24963;24963;27414;178266;178266;179686
chr9,  5493747,  5493747,intron,,ENST00000661858.1,136000
chr9,  6243738,  6243738,intron,IL33,ENST00000417746.6;ENST00000682010.1;ENST00000611532.4;ENST00000381434.7;ENST00000456383.3,27951;27930;2057;2055;2042
chr9,  6419057,  6419057,intron,UHRF2,ENST00000468435.6;ENST00000469298.5;ENST00000276893.10;ENST00000381373.3;ENST00000481049.5;ENST00000461236.1;ENST00000411561.1,5905;5863;5857;5638;5279;4998;30500
chr9, 16528953, 16528953,intron,,ENST00000380672.9;ENST00000484726.5;ENST00000418777.5;ENST00000545497.5;ENST00000700553.1;ENST00000380667.6;ENST00000380666.6;ENST00000603713.5,341716;341806;199043;341793;54131;341777;339216;199211
chr9, 20355379, 20355379,intron,,ENST00000380338.9;ENST00000629733.3;ENST00000630269.2;ENST00000469261.5;ENST00000488705.1;ENST00000380321.5,267119;27107;266493;8189;27091;27089
chr9, 20658831, 20658831,intron,FOCAD,ENST00000380249.5,521
chr9, 21983690, 21983690,intron,,ENST00000404796.3;ENST00000579755.2;ENST00000530628.2;ENST00000498628.6;ENST00000494262.5,181053;10701;10720;11610;11578
chr9, 22922595, 22922595,intron,,ENST00000640003.1,516104
chr9, 28782879, 28782879,intron,,ENST00000698399.1;ENST00000698401.1;ENST00000698402.1;ENST00000698404.1,430721;328077;430338;429313
chr9, 33029662, 33029662,intron,,ENST00000330899.5;ENST00000495015.5,4388;4375
chr9, 37281788, 37281788,intron,,ENST00000336755.10;ENST00000534928.5;ENST00000461038.5;ENST00000488607.5,161213;161189;161151;136855
chr9, 38708115, 38708115,intron,,ENST00000637493.2,12017
chr9, 71954797, 71954797,intron,C9orf85,ENST00000479413.1;ENST00000377031.7;ENST00000334731.7;ENST00000473252.5;ENST00000486911.2;ENST00000377027.1,43286;43251;43157;43155;43135;42994
chr9, 72817481, 72817481,intron,,ENST00000297784.10;ENST00000651183.1;ENST00000645208.2;ENST00000645053.1;ENST00000645773.1;ENST00000340019.4;ENST00000644967.1;ENST00000645787.1;ENST00000646619.1;ENST00000486417.5;ENST00000469455.1,295872;240111;239692;239558;239541;201214;189460;189460;189460;25442;8597
chr9, 74847056, 74847056,intron,TRPM6,ENST00000361255.7;ENST00000449912.6;ENST00000360774.6;ENST00000359047.2,40290;40663;40864;41037
chr9, 79526625, 79526625,intron,LNCARSR,ENST00000424980.5;ENST00000413352.3;ENST00000670754.1;ENST00000663687.1;ENST00000671232.1;ENST00000656806.1;ENST00000665514.1;ENST00000666862.1;ENST00000608561.1,5716;5716;41176;5710;41133;41141;41151;41147;5695
chr9, 85068148, 85068148,intron,,ENST00000687386.1,399016
chr9, 89320752, 89320752,intron,,ENST00000375807.8;ENST00000339901.8;ENST00000534113.6,2251;2232;1900
chr9, 92098061, 92098061,intron,,ENST00000690095.1;ENST00000689261.1;ENST00000646534.1;ENST00000262554.7;ENST00000687427.1;ENST00000689401.1;ENST00000687972.1;ENST00000690139.1;ENST00000686799.1;ENST00000686600.1;ENST00000644140.1;ENST00000692458.1;ENST00000687817.1;ENST00000689423.1;ENST00000482632.6;ENST00000693147.1;ENST00000337841.4;ENST00000477888.1,5967;5968;17311;17351;17330;17312;17328;17340;17013;17330;17312;17331;17351;17322;17326;17346;17321;10706
chr9, 93464705, 93464705,intron,,ENST00000277165.11;ENST00000375389.7;ENST00000698944.1;ENST00000446420.2,13019;12813;12797;12320
chr9, 96564442, 96564442,intron,CDC14B,ENST00000474602.5;ENST00000412285.6;ENST00000375241.6;ENST00000375240.7;ENST00000375242.7;ENST00000463569.5;ENST00000481149.2;ENST00000452280.5;ENST00000415608.1;ENST00000480920.5;ENST00000496750.5;ENST00000463547.5;ENST00000484948.1,55387;54920;55400;54935;2811;54957;2449;2387;54163;393;54854;54300;985
chr9, 97300165, 97300165,intron,STRA6LP,ENST00000375206.6;ENST00000532526.5;ENST00000534123.5;ENST00000529787.2,61667;49335;49335;9572
chr9, 98067344, 98067344,intron,,ENST00000210444.6;ENST00000495319.1,10611;10575
chr9, 98871346, 98871346,intron,,ENST00000629238.2;ENST00000433997.1;ENST00000630758.1;ENST00000628879.2;ENST00000629611.2;ENST00000590015.5;ENST00000627925.2;ENST00000585610.5;ENST00000590660.5;ENST00000591184.5;ENST00000589976.5;ENST00000585704.5;ENST00000587726.5;ENST00000586750.5;ENST00000586979.5;ENST00000589059.5;ENST00000592309.5;ENST00000590999.5;ENST00000592627.5;ENST00000588535.1;ENST00000589105.1;ENST00000589430.1,910;931;1056;916;916;916;916;916;916;916;1068;1068;1068;916;916;916;916;916;913;915;1068;916
chr9,106412674,106412674,intron,LINC01505,ENST00000637185.1;ENST00000435485.5,419363;134281
chr9,106421150,106421150,intron,LINC01505,ENST00000637185.1;ENST00000435485.5,427839;142757
chr9,106542428,106542428,intron,LINC01505,ENST00000637185.1;ENST00000435485.5;ENST00000659247.1;ENST00000666690.1;ENST00000655266.1;ENST00000670335.1;ENST00000665119.1;ENST00000664703.1;ENST00000656689.1;ENST00000685173.1;ENST00000690853.1;ENST00000665373.1;ENST00000663705.2;ENST00000668979.1;ENST00000425709.2;ENST00000664212.1;ENST00000653693.1;ENST00000701643.1;ENST00000687669.2;ENST00000668842.1;ENST00000664960.1;ENST00000656069.1;ENST00000665947.1;ENST00000665889.1;ENST00000659198.1;ENST00000663508.1;ENST00000658295.1;ENST00000655864.1;ENST00000692913.1;ENST00000686957.1;ENST00000693637.1;ENST00000685899.1;ENST00000689497.1;ENST00000691180.1;ENST00000688893.1;ENST00000700793.1;ENST00000658723.1,549117;264035;91710;91710;91663;91655;91655;91639;91617;91611;91611;91611;91611;91611;91611;91611;91611;91611;91610;91607;91606;91605;91605;91605;91605;91605;91605;91605;91602;91602;91602;91602;91602;91602;91602;91602;41980
chr9,106864986,106864986,intron,ZNF462,ENST00000472574.1;ENST00000277225.10,1819;1819
chr9,106865987,106865987,intron,ZNF462,ENST00000472574.1;ENST00000277225.10,2820;2820
chr9,106921478,106921478,intron,ZNF462,ENST00000472574.1;ENST00000277225.10,58311;58311
chr9,107293349,107293349,intron,RAD23B,ENST00000419616.5;ENST00000358015.8;ENST00000416373.6;ENST00000442587.1,10211;10069;9295;8653
chr9,109919125,109919125,intron,PALM2,ENST00000374531.6;ENST00000314527.9;ENST00000374530.8;ENST00000483909.5;ENST00000413420.5;ENST00000302798.7;ENST00000497711.1;ENST00000465091.1,278336;138926;138926;138721;138685;138668;52093;51853
chr9,109987770,109987770,intron,,ENST00000374530.8;ENST00000413420.5;ENST00000302798.7,207571;207330;207313
chr9,110142971,110142971,intron,,ENST00000374530.8;ENST00000302798.7;ENST00000434623.6;ENST00000374525.5;ENST00000495980.1;ENST00000259318.7;ENST00000482335.1,362772;362514;94372;94274;94272;17469;4799
chr9,115258161,115258161,intron,DEC1,ENST00000374016.5;ENST00000484171.2;ENST00000647970.1,116342;48230;48222
chr9,120944742,120944742,intron,,ENST00000697921.1;ENST00000696279.1;ENST00000697922.1;ENST00000696280.1;ENST00000696281.1,73493;130055;130372;130441;130452
chr9,121197402,121197402,intron,,ENST00000373840.9;ENST00000703997.1;ENST00000703998.1;ENST00000703999.1;ENST00000704000.1;ENST00000704001.1;ENST00000451303.1,4466;4309;4321;3835;4285;4309;25611
chr9,121218835,121218835,intron,GSN,ENST00000434663.5;ENST00000373823.7;ENST00000451303.1,11040;11034;4178
chr9,122051397,122051397,intron,,ENST00000321582.11;ENST00000373778.5;ENST00000474723.5;ENST00000685478.1;ENST00000487468.5;ENST00000373776.5,41910;41410;41886;41643;41368;42208
chr9,123258383,123258383,intron,,ENST00000348403.10;ENST00000360998.3;ENST00000407982.6,10202;10192;10180
chr9,137761314,137761314,intron,EHMT1,ENST00000462484.5;ENST00000371394.6;ENST00000460843.6;ENST00000629335.2;ENST00000636027.1;ENST00000637161.1;ENST00000637261.1;ENST00000637977.1;ENST00000638071.1;ENST00000640639.1;ENST00000629808.2;ENST00000462942.3;ENST00000465566.2,142321;142320;142308;142300;95357;86127;50343;50312;44386;18139;17936;17249;7082
chrX,  1443469,  1443469,intron,,ENST00000381317.9;ENST00000534940.6;ENST00000381333.9;ENST00000474865.6,9439;10292;9459;9402
chrX,  1447388,  1447388,intron,,ENST00000381317.9;ENST00000534940.6;ENST00000381333.9;ENST00000474865.6,5520;6373;5540;5483
chrX,  2325268,  2325268,intron,,ENST00000334651.11;ENST00000412516.7;ENST00000444280.6;ENST00000441131.7;ENST00000478825.7,175707;175704;175381;177536;175320
chrX,  2363467,  2363467,intron,,ENST00000334651.11;ENST00000412516.7;ENST00000444280.6;ENST00000441131.7;ENST00000478825.7;ENST00000430536.7,137508;137505;137182;139337;137121;137492
chrX, 11866239, 11866239,intron,,ENST00000656302.1;ENST00000640291.2;ENST00000673271.2,43815;43798;43796
chrX, 13669612, 13669612,intron,TCEANC,ENST00000467590.1,6867
chrX, 16826433, 16826433,intron,TXLNG,ENST00000398155.4;ENST00000380122.10,40000;39966
chrX, 16869375, 16869375,intron,,ENST00000380087.7;ENST00000380084.8;ENST00000404022.5;ENST00000468092.1;ENST00000493145.1,986;510;985;968;777
chrX, 17018700, 17018700,intron,,ENST00000357277.8;ENST00000303843.7;ENST00000481792.1,72041;71837;71629
chrX, 19762082, 19762082,intron,,ENST00000397821.8;ENST00000699720.1;ENST00000699723.1;ENST00000699724.1;ENST00000699725.1;ENST00000699726.1;ENST00000699727.1;ENST00000379726.8;ENST00000699666.1;ENST00000699667.1;ENST00000699668.1;ENST00000699729.1;ENST00000699730.1;ENST00000699731.1;ENST00000699732.1;ENST00000699733.1;ENST00000699734.1;ENST00000699735.1;ENST00000699669.1;ENST00000699670.1;ENST00000699671.1;ENST00000699672.1;ENST00000699673.1;ENST00000699674.1;ENST00000494961.6;ENST00000699675.1;ENST00000699676.1;ENST00000699677.1;ENST00000699678.1;ENST00000699679.1;ENST00000379698.8;ENST00000699742.1;ENST00000379697.7;ENST00000699680.1,125517;71070;37705;71048;71050;71118;125247;125382;125382;125382;125508;71036;71043;71050;71058;71078;125257;125257;125382;125387;125435;125438;125468;125480;125328;125357;125382;125382;125401;125382;37668;71078;125376;125382
chrX, 19796379, 19796379,intron,,ENST00000397821.8;ENST00000699720.1;ENST00000699723.1;ENST00000699724.1;ENST00000699725.1;ENST00000699726.1;ENST00000699727.1;ENST00000379726.8;ENST00000699666.1;ENST00000699667.1;ENST00000699668.1;ENST00000699729.1;ENST00000699730.1;ENST00000699731.1;ENST00000699732.1;ENST00000699733.1;ENST00000699734.1;ENST00000699735.1;ENST00000699669.1;ENST00000699670.1;ENST00000699671.1;ENST00000699672.1;ENST00000699673.1;ENST00000699674.1;ENST00000494961.6;ENST00000699675.1;ENST00000699676.1;ENST00000699677.1;ENST00000699678.1;ENST00000699679.1;ENST00000379698.8;ENST00000699742.1;ENST00000379697.7;ENST00000699680.1,91220;36773;3408;36751;36753;36821;90950;91085;91085;91085;91211;36739;36746;36753;36761;36781;90960;90960;91085;91090;91138;91141;91171;91183;91031;91060;91085;91085;91104;91085;3371;36781;91079;91085
