chr,start,end,annotation,geneName,transcript,distanceToTSS
chr15, 38254430, 38254430,intron,,ENST00000299084.9;ENST00000561205.1;ENST00000561317.1,1593;1581;1248
chr15, 38714340, 38714340,intron,C15orf53,ENST00000647456.1;ENST00000644461.1;ENST00000646232.1;ENST00000645994.1;ENST00000645416.2,86334;86279;86269;17741;11466
chr15, 40249557, 40249557,intron,,ENST00000453867.7;ENST00000441369.6;ENST00000558658.6;ENST00000559435.1;ENST00000561230.5;ENST00000558055.5;ENST00000560346.6;ENST00000455577.6;ENST00000260404.8;ENST00000558878.6;ENST00000558183.6;ENST00000560806.6,32128;32107;31969;31056;10797;10502;10493;10465;9686;9034;8989;8911
chr15, 43150698, 43150698,intron,,ENST00000260403.7;ENST00000568182.5;ENST00000567441.5;ENST00000564494.1;ENST00000570199.2,17111;16855;16854;16415;35080
chr15, 43492964, 43492964,intron,,ENST00000382044.9;ENST00000263801.7;ENST00000382039.7;ENST00000450115.6;ENST00000572085.5;ENST00000413546.1,191;17649;140;162;191;121
chr15, 48547531, 48547531,intron,,ENST00000316623.10;ENST00000537463.6,98177;98177
chr1, 11736992, 11736992,intron,AGTRAP,ENST00000376637.7;ENST00000476512.5;ENST00000400895.6;ENST00000494437.1;ENST00000314340.10;ENST00000491346.5;ENST00000376629.8;ENST00000376627.6;ENST00000452018.6;ENST00000510878.1,907;874;867;861;855;849;844;838;818;816
chr15, 59105665, 59105665,intron,CCNB2,ENST00000561077.1;ENST00000288207.7;ENST00000559622.5;ENST00000621385.1,538;518;507;395
chr15, 59138422, 59138422,intron,,ENST00000288235.9;ENST00000559412.1,234448;15219
chr15, 67188758, 67188758,intron,,ENST00000327367.9;ENST00000679624.1;ENST00000540846.6;ENST00000439724.7;ENST00000681239.1;ENST00000537194.6;ENST00000560402.1;ENST00000680689.1;ENST00000560424.1;ENST00000558763.1,123155;120972;63041;50756;49191;22738;14454;7877;3982;2095
chr15, 68820029, 68820029,intron,SPESP1,ENST00000560188.1;ENST00000465139.6;ENST00000409628.6;ENST00000560303.1;ENST00000495420.5,1807;865;838;856;867
chr15, 76199203, 76199203,intron,TMEM266,ENST00000484722.5;ENST00000388942.8;ENST00000561302.5;ENST00000558249.1;ENST00000690610.1,139244;139217;139217;7733;112271
chr15, 79028560, 79028560,intron,,ENST00000558480.7;ENST00000419573.7;ENST00000560334.5,62219;62212;36102
chr15, 80481251, 80481251,intron,,ENST00000303329.9;ENST00000533983.5;ENST00000527771.5;ENST00000525103.1;ENST00000531595.3,76868;40019;40011;40010;11007
chr15, 81338858, 81338858,intron,,ENST00000667509.1;ENST00000667513.1;ENST00000662589.1;ENST00000664001.1;ENST00000559277.2;ENST00000559781.6;ENST00000560973.1;ENST00000654210.1;ENST00000687585.1;ENST00000667849.1;ENST00000665273.1;ENST00000669758.1;ENST00000685783.1;ENST00000560851.2;ENST00000654536.1;ENST00000359440.6;ENST00000558726.5;ENST00000559982.1,14519;14515;14515;14514;14489;14480;14419;14413;14369;14348;14347;14343;14289;6946;6510;35354;35354;35297
chr15, 85614250, 85614250,intron,AKAP13,ENST00000559362.5;ENST00000394518.7;ENST00000361243.6;ENST00000560340.5,233662;233646;233520;31339
chr15, 85649551, 85649551,intron,AKAP13,ENST00000559362.5;ENST00000394518.7;ENST00000361243.6;ENST00000560676.5;ENST00000394510.6;ENST00000560579.5;ENST00000559486.2;ENST00000558980.1,268963;268947;268821;29854;29600;14453;3631;21396
chr15, 92077552, 92077552,intron,,ENST00000318445.11;ENST00000553653.5;ENST00000424469.2;ENST00000555769.5;ENST00000556649.1,223843;223828;223695;223215;136233
chr15, 92918046, 92918046,intron,,ENST00000630790.1;ENST00000626874.2;ENST00000700549.1;ENST00000628375.2;ENST00000420239.7;ENST00000700550.1;ENST00000700551.1;ENST00000635856.1;ENST00000394196.9;ENST00000625990.3;ENST00000700552.1;ENST00000626782.2;ENST00000629136.1,31842;17856;17754;17721;17721;17721;17721;17721;17721;17703;17348;13572;3071
chr16,  4271374,  4271374,intron,,ENST00000204517.11;ENST00000574639.1;ENST00000573476.1;ENST00000575300.1,1648;1519;1456;1700
chr16,  9092805,  9092805,intron,,ENST00000327827.12;ENST00000574285.2,1160;613
chr16, 31180373, 31180373,intron,FUS,ENST00000566605.5;ENST00000487045.6;ENST00000380244.7;ENST00000254108.12;ENST00000487509.6;ENST00000568685.1,234;233;233;233;222;221
chr16, 31713583, 31713583,intron,,ENST00000529943.6;ENST00000539915.5;ENST00000529515.2;ENST00000316491.14;ENST00000534277.5;ENST00000531864.6;ENST00000689850.1;ENST00000693662.1;ENST00000398707.7;ENST00000533488.6;ENST00000398696.3;ENST00000534369.1;ENST00000542684.5;ENST00000544044.1;ENST00000692451.1;ENST00000530881.5,353;350;338;338;337;335;332;318;313;309;309;305;295;289;285;279
chr16, 54634051, 54634051,intron,,ENST00000637560.1;ENST00000637961.2,23610;285
chr16, 54926542, 54926542,intron,,ENST00000661493.1;ENST00000668556.1;ENST00000660344.2;ENST00000502066.7;ENST00000559598.7;ENST00000688921.2;ENST00000501177.9;ENST00000701876.1;ENST00000691307.2;ENST00000689582.2;ENST00000661312.1;ENST00000701575.1;ENST00000689375.1;ENST00000558031.7;ENST00000657142.1;ENST00000557792.2;ENST00000655114.1;ENST00000559432.6;ENST00000560912.6;ENST00000558952.2;ENST00000560208.1,2300;2315;2646;2295;2284;2125;2173;2263;2289;2295;1183;1987;1978;2288;1647;2304;1751;1978;2269;2343;2606
chr16, 55476815, 55476815,intron,MMP2,ENST00000570308.5,87114
chr1, 93701746, 93701746,intron,BCAR3,ENST00000370244.5,145403
chr16, 64428488, 64428488,intron,,ENST00000564046.1,63706
chr16, 67447812, 67447812,intron,,ENST00000290949.8;ENST00000565835.5;ENST00000426604.7;ENST00000540149.5;ENST00000561852.5;ENST00000563064.5;ENST00000564615.5;ENST00000566322.6;ENST00000564191.5;ENST00000564788.1;ENST00000568101.5,33344;33266;11412;33304;33335;33368;5902;11367;33273;33355;11406
chr16, 82632118, 82632118,intron,CDH13,ENST00000268613.14;ENST00000569144.5;ENST00000562601.5;ENST00000568770.5;ENST00000567109.6;ENST00000565636.5;ENST00000431540.7;ENST00000428848.7;ENST00000539548.6;ENST00000566333.1;ENST00000569455.1;ENST00000567445.1,5152;5151;5149;5148;5148;5147;5147;5147;5147;5146;5078;5078
chr16, 84423669, 84423669,intron,ATP2C2,ENST00000416219.6;ENST00000262429.9;ENST00000565631.5;ENST00000420010.6;ENST00000563340.1,55141;55130;19241;17080;1241
chr16, 85614121, 85614121,intron,GSE1,ENST00000637419.1;ENST00000635906.1;ENST00000405402.6;ENST00000411612.5;ENST00000253458.12;ENST00000393243.5,444595;58153;2711;963;798;768
chr16, 86343584, 86343584,intron,LINC00917,ENST00000594203.5;ENST00000651755.1;ENST00000656700.1;ENST00000670118.1;ENST00000595169.6;ENST00000664042.1;ENST00000655731.1;ENST00000654235.1;ENST00000601556.5;ENST00000655979.1;ENST00000669859.1;ENST00000599619.6;ENST00000599664.5,2059;6060;6103;6098;6054;6065;6075;6093;2094;6027;6030;6095;6098
chr16, 86952409, 86952409,intron,,ENST00000670133.1,53052
chr17,  1988369,  1988369,intron,,ENST00000331238.7,36964
chr17,  2786403,  2786403,intron,RAP1GAP2,ENST00000637138.1;ENST00000540393.6,30697;9346
chr17,  4229765,  4229765,intron,,ENST00000341657.9;ENST00000648043.1;ENST00000570535.5;ENST00000574367.5;ENST00000572412.5;ENST00000570934.5;ENST00000575955.1,34213;34229;34081;34190;34190;12684;34199
chr17,  7467177,  7467177,intron,ZBTB4,ENST00000311403.4;ENST00000380599.9,17085;12453
chr17, 15498356, 15498356,intron,TVP23C-CDRT4,ENST00000522212.6;ENST00000557349.5;ENST00000481756.7;ENST00000518506.4;ENST00000524205.3,65204;65202;65115;65091;5251
chr17, 17900692, 17900692,intron,,ENST00000379504.8;ENST00000581396.5;ENST00000318094.14;ENST00000395739.8;ENST00000535933.5;ENST00000540946.5;ENST00000542206.5;ENST00000537091.2;ENST00000579586.1,71707;71717;71704;71711;71727;71704;71707;71704;71729
chr1, 97384855, 97384855,intron,,ENST00000370192.8,536178
chr17, 27105137, 27105137,intron,,ENST00000649401.1,15591
chr17, 28282844, 28282844,intron,KRT18P55,ENST00000577198.5;ENST00000581956.1,24537;24537
chr17, 28540885, 28540885,intron,,ENST00000481916.6,73297
chr17, 29293068, 29293068,intron,,ENST00000225388.9;ENST00000579665.1,1079;1046
chr17, 30710971, 30710971,intron,SUZ12P1,ENST00000578070.5;ENST00000579526.5,1671;1362
chr1, 97938030, 97938030,intron,DPYD,ENST00000646851.1;ENST00000602672.2,56969;108116
chr17, 32084288, 32084288,intron,,ENST00000358484.4,1108
chr1, 98034761, 98034761,intron,MIR137HG,ENST00000602672.2;ENST00000634594.1;ENST00000424528.2,11385;10543;15101
chr17, 43368301, 43368301,intron,,ENST00000658096.1;ENST00000664824.1;ENST00000662750.1;ENST00000661340.1,20010;20010;20023;20023
chr17, 44970609, 44970609,intron,,ENST00000678938.1,12616
chr17, 45759902, 45759902,intron,LINC02210-CRHR1,ENST00000634540.1;ENST00000587305.1,139557;137975
chr17, 49569900, 49569900,intron,,ENST00000514506.1;ENST00000503624.1,4163;8061
chr17, 51372756, 51372756,intron,,ENST00000663733.1;ENST00000654524.1;ENST00000650413.1,36090;36054;36018
chr17, 57441204, 57441204,intron,MSI2,ENST00000416426.6;ENST00000284073.7;ENST00000674964.1;ENST00000674961.1;ENST00000582453.5;ENST00000675656.1;ENST00000322684.7;ENST00000442934.6;ENST00000579180.2;ENST00000579205.5;ENST00000579505.5,185352;184680;184660;184444;184429;184421;184190;155359;146518;34391;513
chr17, 57481996, 57481996,intron,MSI2,ENST00000416426.6;ENST00000284073.7;ENST00000674964.1;ENST00000674961.1;ENST00000582453.5;ENST00000675656.1;ENST00000322684.7;ENST00000442934.6;ENST00000579180.2;ENST00000579205.5;ENST00000579505.5;ENST00000582772.1,226144;225472;225452;225236;225221;225213;224982;196151;187310;75183;41305;37508
chr17, 59805305, 59805305,intron,,ENST00000262291.9;ENST00000592619.5;ENST00000591877.1,97650;69966;31550
chr17, 61139462, 61139462,intron,,ENST00000407086.8;ENST00000589222.5;ENST00000390652.9;ENST00000408905.7;ENST00000588462.5;ENST00000585744.5;ENST00000588874.5;ENST00000585979.5;ENST00000587002.1,461610;461609;461572;460003;460003;252411;252411;122499;61020
chr17, 63169523, 63169523,intron,,ENST00000689528.1;ENST00000424789.6;ENST00000389520.8;ENST00000580068.5;ENST00000580466.1,203287;159966;159962;95577;95563
chr17, 65181280, 65181280,intron,RGS9,ENST00000635833.1;ENST00000262406.10;ENST00000443584.7;ENST00000584234.5;ENST00000449996.7;ENST00000581175.5,80293;43909;43831;43825;43810;43755
chr17, 73429575, 73429575,intron,,ENST00000392650.8;ENST00000479356.1,214869;8193
chr17, 76602110, 76602110,intron,,ENST00000701062.1,44334
chr17, 80818144, 80818144,intron,RPTOR,ENST00000574767.5;ENST00000577161.5;ENST00000306801.8;ENST00000697423.1;ENST00000570891.5;ENST00000544334.6;ENST00000575542.5,273324;273312;273305;273305;273266;272675;74856
chr17, 81417495, 81417495,intron,,ENST00000675386.2;ENST00000584436.7,22037;22019
chr18,   416528,   416528,intron,,ENST00000400256.5;ENST00000582147.1,84172;84193
chr18, 12928334, 12928334,intron,PTPN2,ENST00000592059.5,1308
chr18, 23964466, 23964466,intron,,ENST00000582300.2;ENST00000664669.1,18089;18058
chr18, 34659876, 34659876,intron,,ENST00000682923.1;ENST00000596745.5;ENST00000283365.14;ENST00000315456.10;ENST00000598774.6;ENST00000684266.1;ENST00000683092.1;ENST00000683379.1;ENST00000684359.1;ENST00000682406.1;ENST00000679936.1;ENST00000682483.1;ENST00000590412.5;ENST00000680366.1;ENST00000679372.1;ENST00000684560.1;ENST00000681470.1;ENST00000684734.1;ENST00000590598.5;ENST00000683370.1;ENST00000591816.6;ENST00000588125.5;ENST00000684610.1;ENST00000683705.1;ENST00000598334.5;ENST00000588684.5;ENST00000554864.7;ENST00000399121.9;ENST00000595022.5;ENST00000684377.1,166584;166571;166561;166558;166544;166544;166519;166519;166514;166486;166486;166445;165972;165960;165916;165893;165346;163328;101896;66791;66557;66540;66540;66537;66536;66517;66517;66517;66510;66465
chr18, 44452587, 44452587,intron,,ENST00000664723.1;ENST00000668470.1;ENST00000667772.1;ENST00000660684.1;ENST00000670858.1;ENST00000667908.1;ENST00000656528.1;ENST00000659766.1;ENST00000660866.1;ENST00000667873.1;ENST00000661590.1;ENST00000662019.1;ENST00000670168.1;ENST00000669871.1;ENST00000659414.1;ENST00000664337.1;ENST00000587877.2;ENST00000654586.1;ENST00000666277.1;ENST00000656465.1;ENST00000665202.1;ENST00000663869.1;ENST00000653780.1;ENST00000659598.1;ENST00000664969.1;ENST00000663353.1;ENST00000657927.1;ENST00000666688.1;ENST00000591487.1,79067;79089;79114;79025;79025;79021;79067;79067;79067;79067;79093;79107;79112;79067;79119;79089;79119;79067;79021;79071;78874;79067;79071;78896;79036;127106;127125;127135;79067
chr18, 44895558, 44895558,intron,,ENST00000677068.1;ENST00000649279.2;ENST00000677699.1;ENST00000678152.1;ENST00000677077.1;ENST00000677130.1,215368;214669;214669;214269;198393;194761
chr1,109851079,109851079,intron,LINC01768,ENST00000453347.1,22723
chr1,109852286,109852286,intron,LINC01768,ENST00000453347.1,23930
chr18, 54776546, 54776546,intron,RAB27B,ENST00000586570.5,58685
chr18, 55250950, 55250950,intron,,ENST00000354452.8;ENST00000616053.4;ENST00000643689.1;ENST00000356073.8;ENST00000636400.2;ENST00000637169.2;ENST00000637923.2;ENST00000635990.2;ENST00000636822.2;ENST00000637250.2;ENST00000637239.2;ENST00000638154.3;ENST00000637115.2;ENST00000635822.2;ENST00000636751.2;ENST00000570287.6;ENST00000564999.5;ENST00000629387.2;ENST00000568673.5;ENST00000457482.7;ENST00000543082.5;ENST00000540999.5;ENST00000537578.5;ENST00000562680.5;ENST00000568740.5;ENST00000537856.7;ENST00000544241.6;ENST00000675707.1;ENST00000561992.5;ENST00000561831.7;ENST00000674764.1;ENST00000564228.5;ENST00000567880.5;ENST00000566286.5;ENST00000566279.5;ENST00000565018.6;ENST00000564403.6;ENST00000398339.5;ENST00000570177.6;ENST00000626584.2;ENST00000626466.1;ENST00000630720.3,337241;337678;101072;337678;338827;70689;70743;100365;133245;149966;302470;336398;337202;337275;338895;71035;337674;338856;334957;71271;259821;335154;338885;151088;338855;150806;153044;172806;171541;51675;259733;152763;336165;337584;337666;338826;338888;385076;151289;171405;6544;71394
chr18, 55280648, 55280648,intron,,ENST00000354452.8;ENST00000616053.4;ENST00000643689.1;ENST00000356073.8;ENST00000636400.2;ENST00000637169.2;ENST00000637923.2;ENST00000635990.2;ENST00000636822.2;ENST00000637250.2;ENST00000637239.2;ENST00000638154.3;ENST00000637115.2;ENST00000635822.2;ENST00000636751.2;ENST00000570287.6;ENST00000564999.5;ENST00000629387.2;ENST00000568673.5;ENST00000457482.7;ENST00000543082.5;ENST00000540999.5;ENST00000537578.5;ENST00000562680.5;ENST00000568740.5;ENST00000537856.7;ENST00000544241.6;ENST00000675707.1;ENST00000561992.5;ENST00000561831.7;ENST00000674764.1;ENST00000564228.5;ENST00000567880.5;ENST00000566286.5;ENST00000566279.5;ENST00000565018.6;ENST00000564403.6;ENST00000398339.5;ENST00000570177.6;ENST00000626584.2;ENST00000630720.3;ENST00000563760.5;ENST00000628689.2;ENST00000629343.2;ENST00000628636.2;ENST00000627136.2;ENST00000628078.2;ENST00000562030.3;ENST00000563686.5;ENST00000566514.5;ENST00000630828.2;ENST00000562607.5;ENST00000569012.5;ENST00000630268.2;ENST00000630319.2;ENST00000568169.5;ENST00000625925.2;ENST00000566777.5;ENST00000565580.3;ENST00000630712.2;ENST00000568186.5;ENST00000562638.5;ENST00000631043.2;ENST00000565908.6;ENST00000627685.2;ENST00000626595.2;ENST00000637068.1;ENST00000626425.2,307543;307980;71374;307980;309129;40991;41045;70667;103547;120268;272772;306700;307504;307577;309197;41337;307976;309158;305259;41573;230123;305456;309187;121390;309157;121108;123346;143108;141843;21977;230035;123065;306467;307886;307968;309128;309190;355378;121591;141707;41696;41161;41186;141619;141592;305207;123438;120876;183488;305213;123115;120444;120902;121557;304832;384138;141648;141706;266285;141863;123011;121063;142972;307564;305593;307970;40232;305203
chr18, 57354163, 57354163,intron,,ENST00000324000.4,1605
chr18, 62863923, 62863923,intron,,ENST00000262719.10;ENST00000588452.5;ENST00000487409.1,148381;31762;31748
chr1, 15893380, 15893380,intron,,ENST00000673875.1;ENST00000375759.8;ENST00000438066.2;ENST00000442985.1,57284;45672;45528;16803
chr1, 15903162, 15903162,intron,,ENST00000673875.1;ENST00000375759.8;ENST00000438066.2;ENST00000442985.1,67066;55454;55310;26585
chr18, 69951482, 69951482,intron,CD226,ENST00000280200.8;ENST00000581982.5;ENST00000579496.5;ENST00000583955.5;ENST00000580335.1,5513;5441;10320;5187;5693
chr18, 74115208, 74115208,intron,FBXO15,ENST00000583443.5;ENST00000648529.1;ENST00000581214.5;ENST00000419743.7;ENST00000580088.1;ENST00000578399.5,32622;32582;31905;32625;8301;20657
chr19,  1269662,  1269662,intron,CIRBP,ENST00000588030.5;ENST00000588411.5;ENST00000592051.1;ENST00000586472.5;ENST00000589266.5;ENST00000588090.5;ENST00000592815.5;ENST00000591935.5;ENST00000586548.5;ENST00000585913.5;ENST00000585630.5;ENST00000589710.5;ENST00000628979.2;ENST00000586773.5;ENST00000587323.5;ENST00000589686.5;ENST00000592412.5;ENST00000593128.5;ENST00000593283.5;ENST00000588230.5;ENST00000591097.5;ENST00000590704.5;ENST00000413636.6;ENST00000593093.5;ENST00000587896.6;ENST00000590347.5;ENST00000587169.5;ENST00000593048.5;ENST00000320936.9;ENST00000586636.5;ENST00000591055.5;ENST00000591376.5;ENST00000589235.5;ENST00000591659.5;ENST00000585914.5;ENST00000590171.1;ENST00000585832.3,10277;8505;8279;3008;2863;2573;2507;2432;2322;2249;395;395;393;334;331;330;330;330;329;329;329;329;329;329;329;328;326;325;324;314;313;313;311;310;309;305;597
chr19,  2579011,  2579011,intron,,ENST00000382159.8;ENST00000587867.1,123682;104679
chr19,  3360192,  3360192,intron,NFIC,ENST00000641145.1;ENST00000589123.5;ENST00000395111.7;ENST00000586919.5,45788;628;544;508
chr19,  3404720,  3404720,intron,NFIC,ENST00000641145.1;ENST00000589123.5;ENST00000395111.7;ENST00000586919.5;ENST00000341919.7;ENST00000590282.5;ENST00000443272.3,90316;45156;45072;45036;38170;38136;38136
chr19,  5985464,  5985464,intron,,ENST00000685063.2;ENST00000587836.1,7120;7060
chr19,  6602348,  6602348,intron,,ENST00000597430.2,1754
chr19,  6812097,  6812097,intron,,ENST00000602142.6;ENST00000304076.6;ENST00000596764.5;ENST00000599806.5,39388;39382;39368;27978
chr19, 13037463, 13037463,intron,,ENST00000592199.6;ENST00000397661.6;ENST00000585382.5;ENST00000587760.5;ENST00000585575.5;ENST00000360105.8;ENST00000588228.5;ENST00000676441.1;ENST00000586797.5;ENST00000358552.8;ENST00000622520.2;ENST00000587260.1;ENST00000693124.1,41987;41854;25255;13471;13430;12882;12881;12881;12877;12574;12574;12523;12286
chr1,114757594,114757594,intron,CSDE1,ENST00000339438.10;ENST00000689989.1;ENST00000689217.1;ENST00000438362.7;ENST00000688211.1;ENST00000358528.9;ENST00000692719.1;ENST00000610726.5;ENST00000689732.1;ENST00000693467.1;ENST00000686235.1;ENST00000684913.1;ENST00000686123.1;ENST00000686025.1;ENST00000686781.1;ENST00000687759.1;ENST00000693644.1;ENST00000691377.1;ENST00000692672.1;ENST00000529046.6;ENST00000685676.1;ENST00000686667.1;ENST00000689885.1;ENST00000690013.1;ENST00000690420.1;ENST00000691032.1;ENST00000691403.1;ENST00000692629.1;ENST00000692950.1;ENST00000692044.1;ENST00000688611.1;ENST00000689510.1;ENST00000690207.1;ENST00000693311.1;ENST00000687548.1;ENST00000483030.2;ENST00000686581.1;ENST00000689727.1;ENST00000690784.1;ENST00000261443.9;ENST00000530886.5;ENST00000369530.5;ENST00000534699.5;ENST00000524652.2;ENST00000525132.1;ENST00000525878.5;ENST00000525970.5;ENST00000533818.5,388;338;374;388;388;389;392;419;338;369;388;389;404;408;408;381;408;390;390;392;408;408;408;408;408;408;408;408;408;410;408;408;408;408;398;408;408;408;408;379;432;408;387;408;374;1081;392;392
chr19, 14204766, 14204766,intron,,ENST00000361434.8;ENST00000340736.10,1402;1420
chr19, 15418790, 15418790,intron,,ENST00000397410.10;ENST00000609519.5;ENST00000599137.6;ENST00000595465.6;ENST00000679638.1;ENST00000594594.6;ENST00000593845.5;ENST00000681170.1;ENST00000596213.6;ENST00000680649.1;ENST00000595879.6;ENST00000680017.1;ENST00000680703.1;ENST00000680363.1;ENST00000680865.1;ENST00000680957.1;ENST00000681405.1;ENST00000679634.1;ENST00000680103.1;ENST00000680302.1;ENST00000680303.1;ENST00000680323.1;ENST00000680642.1;ENST00000680774.1;ENST00000680803.1;ENST00000681459.1;ENST00000681744.1;ENST00000595087.6;ENST00000600065.6;ENST00000594893.5;ENST00000596195.5;ENST00000600247.5;ENST00000595067.1;ENST00000601147.2,197;197;229;235;253;330;197;178;231;239;178;253;253;197;235;235;235;253;253;253;253;253;253;253;253;253;253;235;253;177;197;350;197;197
chr19, 17135746, 17135746,intron,,ENST00000682292.1;ENST00000595618.5;ENST00000594824.5;ENST00000397274.6;ENST00000595641.5,59968;59964;59959;34089;34027
chr19, 19821432, 19821432,intron,,ENST00000591884.2;ENST00000687800.2;ENST00000590274.1;ENST00000591639.5;ENST00000443905.6;ENST00000587461.5;ENST00000586260.5;ENST00000590766.5;ENST00000540806.7;ENST00000450683.6;ENST00000590319.1;ENST00000587452.5;ENST00000545006.1;ENST00000595825.1,44829;44819;283;318;276;307;299;277;317;316;290;277;289;317
chr19, 19866150, 19866150,intron,,ENST00000589717.2;ENST00000592725.1;ENST00000355650.4;ENST00000589668.1,267;263;242;231
chr19, 19901245, 19901245,intron,ZNF93,ENST00000592613.1;ENST00000591366.5;ENST00000586021.5;ENST00000588146.1;ENST00000343769.6;ENST00000592245.1;ENST00000592160.5;ENST00000589903.1,331;316;298;298;298;276;273;261
chr19, 20565479, 20565479,intron,,ENST00000653011.1;ENST00000427401.9;ENST00000594419.1;ENST00000597940.1;ENST00000596797.1;ENST00000595094.1,92492;301;266;299;329;96103
chr19, 20776582, 20776582,intron,ZNF66,ENST00000360204.5;ENST00000344519.10;ENST00000594534.5,277;277;271
chr19, 20923580, 20923580,intron,ZNF85,ENST00000597314.5;ENST00000328178.13;ENST00000601924.5;ENST00000300540.7;ENST00000595854.5;ENST00000601284.5;ENST00000599885.1;ENST00000596476.1;ENST00000345030.6,357;328;326;303;294;294;275;269;178
chr19, 21020956, 21020956,intron,ZNF430,ENST00000599548.5;ENST00000594110.5;ENST00000595833.1;ENST00000261560.10;ENST00000595401.1,321;305;298;298;238
chr19, 21082513, 21082513,intron,ZNF714,ENST00000616183.1;ENST00000596053.5;ENST00000618422.1;ENST00000618008.4;ENST00000425625.5;ENST00000456283.7;ENST00000613286.4;ENST00000610902.4;ENST00000620627.1,353;338;313;309;309;309;309;303;262
chr19, 21329058, 21329058,intron,ZNF708,ENST00000356929.3;ENST00000598046.5;ENST00000601295.1;ENST00000602023.1,351;366;277;323
chr19, 21359298, 21359298,intron,ZNF738,ENST00000311015.7;ENST00000380870.8;ENST00000683779.1;ENST00000597810.5;ENST00000597492.1;ENST00000594245.1,367;305;297;286;276;267
chr19, 21767285, 21767285,intron,,ENST00000358296.11;ENST00000598026.1,293;263
chr19, 21835912, 21835912,intron,,ENST00000354959.9;ENST00000357491.10;ENST00000594012.5;ENST00000595461.5;ENST00000598381.5;ENST00000599906.5;ENST00000596899.1;ENST00000598288.5;ENST00000593551.1,269;16155;16104;16115;16055;274;16212;3034;4173
chr19, 23075531, 23075531,intron,,ENST00000594318.1;ENST00000593635.1;ENST00000600223.1,329;320;319
chr19, 23250087, 23250087,intron,,ENST00000418100.6;ENST00000611392.5;ENST00000597537.1;ENST00000597037.1,306;24133;300;302
chr19, 23273934, 23273934,intron,,ENST00000611392.5;ENST00000594653.1;ENST00000640838.1;ENST00000639752.1;ENST00000639327.1;ENST00000638822.1;ENST00000640517.1;ENST00000640354.1;ENST00000640920.1;ENST00000639997.1;ENST00000638919.1,286;297;316;309;293;313;297;312;261;261;312
chr19, 23395169, 23395169,intron,ZNF91,ENST00000596989.1;ENST00000599743.5;ENST00000300619.12;ENST00000397082.2;ENST00000595533.1,301;287;301;276;248
chr19, 23758602, 23758602,intron,ZNF681,ENST00000402377.3;ENST00000528059.1;ENST00000531570.1,288;237;234
chr19, 23763307, 23763307,intron,,ENST00000471224.5;ENST00000692590.1;ENST00000475499.2;ENST00000686829.1;ENST00000689525.1;ENST00000691397.1;ENST00000692739.1;ENST00000688405.1;ENST00000484897.4;ENST00000687994.1;ENST00000685013.1,362;358;355;350;327;321;311;311;302;302;295
chr19, 24033763, 24033763,intron,,ENST00000664647.1;ENST00000656993.1;ENST00000613065.4;ENST00000666101.1;ENST00000653003.1;ENST00000666488.1;ENST00000594934.6;ENST00000654353.1;ENST00000662140.1;ENST00000668060.1;ENST00000669127.1;ENST00000660137.1;ENST00000658858.1;ENST00000670905.1;ENST00000652968.1;ENST00000597683.1;ENST00000654611.1;ENST00000652837.1;ENST00000654372.1;ENST00000654594.1;ENST00000664197.1;ENST00000671141.1;ENST00000659757.1;ENST00000653308.1;ENST00000661386.1;ENST00000668656.1;ENST00000656966.1;ENST00000663903.1;ENST00000662903.1;ENST00000663458.1;ENST00000668169.1;ENST00000665638.1;ENST00000670058.1;ENST00000668701.1;ENST00000655664.1;ENST00000666861.1;ENST00000664627.1;ENST00000661650.1,361;357;357;354;347;341;338;332;329;327;316;316;314;314;314;313;313;313;313;313;309;308;294;294;288;285;278;265;255;255;255;253;252;248;235;233;207;189
chr19, 42635173, 42635173,intron,,ENST00000685574.2;ENST00000689053.1;ENST00000594624.7;ENST00000594688.1;ENST00000661814.1,238022;238013;238013;211417;184570
chr19, 44588050, 44588050,intron,CEACAM22P,ENST00000455455.1,32770
chr19, 44588664, 44588664,intron,CEACAM22P,ENST00000455455.1,32156
chr19, 45439878, 45439878,intron,ERCC1,ENST00000423698.6;ENST00000592083.5,38949;10846
chr19, 46766844, 46766844,intron,FKRP,ENST00000600646.5,20786
chr19, 47613400, 47613400,intron,,ENST00000599924.1;ENST00000396720.7;ENST00000594866.3,5875;5203;4265
chr19, 49348116, 49348116,intron,TEAD2,ENST00000598810.5;ENST00000601519.5;ENST00000593945.6;ENST00000311227.6;ENST00000377214.8;ENST00000539846.5;ENST00000598823.5;ENST00000598397.1;ENST00000596757.1,13378;14290;14299;14340;12321;14324;9138;9139;14324
chr19, 50994284, 50994284,intron,,ENST00000594512.1,26073
chr19, 55639147, 55639147,intron,ZNF580,ENST00000592881.1;ENST00000587252.5,4130;3687
chr19, 55655604, 55655604,intron,U2AF2,ENST00000450554.6;ENST00000592874.2;ENST00000308924.9;ENST00000588850.5;ENST00000587196.2,1457;1449;568;521;494
chr19, 56252978, 56252978,intron,,ENST00000683990.1;ENST00000587340.5;ENST00000587492.5;ENST00000593106.5;ENST00000592509.5;ENST00000588955.5;ENST00000588442.5;ENST00000592679.5,61860;115404;61946;61863;61809;61534;61860;61849
