chr,start,end,annotation,geneName,transcript,distanceToTSS
chr10,43323156,43323156,promoter-TSS,LINC02633,ENST00000451438.1,508
chr10,52039206,52039206,promoter-TSS,,ENST00000691193.1;ENST00000689822.1;ENST00000690827.1;ENST00000688489.2;ENST00000689388.1;ENST00000692125.1;ENST00000686732.1;ENST00000689260.1,9;10;10;11;11;11;10;10
chr10,63133341,63133341,promoter-TSS,NRBF2,ENST00000435510.6;ENST00000277746.11,93;12
chr10,72216235,72216235,promoter-TSS,ASCC1,ENST00000394919.5;ENST00000672957.1;ENST00000317168.11;ENST00000342444.8;ENST00000673599.1;ENST00000672774.1;ENST00000671788.1;ENST00000672940.1;ENST00000394915.7;ENST00000530461.5;ENST00000527593.5;ENST00000524829.5;ENST00000532011.5;ENST00000526751.5;ENST00000492502.2;ENST00000533958.1,125;40;71;39;61;242;242;41;125;50;40;75;46;261;21;39
chr10,72692128,72692128,promoter-TSS,MCU,ENST00000603649.5;ENST00000604372.5;ENST00000604679.5;ENST00000357157.10;ENST00000373053.8;ENST00000536019.5;ENST00000605597.5,14;14;14;14;14;490;490
chr10,73252793,73252793,promoter-TSS,,ENST00000457147.1;ENST00000457758.1;ENST00000394864.2;ENST00000479005.1;ENST00000372945.8;ENST00000372940.3;ENST00000471251.5;ENST00000473427.1,1;238;375;167;148;99;388;158
chr10,78033900,78033900,promoter-TSS,RPS24,ENST00000645440.1;ENST00000478655.6;ENST00000485708.7;ENST00000464716.6;ENST00000360830.9;ENST00000372360.9;ENST00000440692.6;ENST00000645698.1;ENST00000476545.6;ENST00000466129.6;ENST00000465692.2;ENST00000475468.6;ENST00000482069.5;ENST00000646254.1,63;36;36;36;36;36;36;25;22;13;8;3;16;309
chr10,80453830,80453830,promoter-TSS,TSPAN14,ENST00000481124.5;ENST00000429989.8;ENST00000372158.6;ENST00000372157.6;ENST00000469149.1;ENST00000372164.7;ENST00000341863.10,434;479;479;491;498;499;524
chr10,96832326,96832326,promoter-TSS,,ENST00000676067.1;ENST00000676187.1;ENST00000676257.1;ENST00000675687.1;ENST00000675151.1;ENST00000675251.1;ENST00000676123.1;ENST00000675471.1;ENST00000371103.8;ENST00000421806.4;ENST00000675250.1;ENST00000675902.1;ENST00000540664.6;ENST00000676414.1;ENST00000675537.1;ENST00000675117.1;ENST00000675125.1;ENST00000356016.7;ENST00000371097.8;ENST00000676381.1;ENST00000674796.1;ENST00000675971.1;ENST00000674725.1;ENST00000676373.1,71;65;65;61;61;53;44;43;43;27;22;10;6;6;579;609;622;628;653;698;703;705;705;715
chr10,97445985,97445985,promoter-TSS,ZDHHC16,ENST00000370854.7;ENST00000393760.6;ENST00000414567.5;ENST00000459777.5;ENST00000466895.5;ENST00000370846.8;ENST00000352634.8;ENST00000353979.7;ENST00000370842.6;ENST00000345745.9;ENST00000462924.5;ENST00000370902.8;ENST00000370886.9;ENST00000370885.8;ENST00000485122.6;ENST00000477692.6;ENST00000370884.5;ENST00000471049.5;ENST00000472345.5;ENST00000476234.5;ENST00000489158.1;ENST00000474309.1,184;189;205;209;210;211;216;218;218;224;226;20;2;7;0;134;31;11;74;20;20;151
chr10,102713901,102713901,promoter-TSS,SFXN2,ENST00000602831.5;ENST00000602287.5;ENST00000480358.6;ENST00000602544.5;ENST00000602647.5;ENST00000602785.5;ENST00000602439.5;ENST00000602764.5;ENST00000459894.6;ENST00000369893.10;ENST00000602670.1;ENST00000602660.1,636;699;725;729;733;734;734;734;734;734;736;757
chr11, 57493739, 57493739,TTS,SLC43A1,ENST00000533066.5,20875
chr1, 26865051, 26865051,TTS,,ENST00000339276.6,1901
chr12, 57842693, 57842693,TTS,,ENST00000549683.1,5600
chr12,132889060,132889060,TTS,,ENST00000424075.2,1217
chr14, 23544843, 23544843,TTS,ZFHX2-AS1,ENST00000554403.1,31493
chr19, 14405911, 14405911,TTS,ADGRE5,ENST00000591565.1,1540
chr19, 49591917, 49591917,TTS,,ENST00000246794.10;ENST00000597121.5;ENST00000543867.2,10600;10568;10543
chr1,109931277,109931277,TTS,,ENST00000329608.11,20427
chr2, 96833209, 96833209,TTS,CNNM3,ENST00000480035.1,4642
chr2,218387897,218387897,TTS,SLC11A1,ENST00000481524.5;ENST00000469799.5;ENST00000492413.5,5623;5617;5609
chr2,218406677,218406677,TTS,,ENST00000273062.7,6808
chr20, 31577995, 31577995,TTS,HM13,ENST00000619859.1,18378
chr4,112647364,112647364,TTS,LARP7,ENST00000508577.5;ENST00000694892.1;ENST00000694893.1;ENST00000507443.1;ENST00000694902.1;ENST00000503316.1;ENST00000362299.1;ENST00000362275.1;ENST00000385192.1;ENST00000362232.1,10198;9864;9850;3059;1735;473;576;706;886;1065
chr5,173292510,173292510,TTS,RNA5SP200,ENST00000516360.1,108
chr6, 26026528, 26026528,TTS,,ENST00000377745.5,754
chr6, 44234764, 44234764,TTS,,ENST00000651428.1;ENST00000393844.7;ENST00000652680.1;ENST00000371713.6;ENST00000371755.9;ENST00000652453.1;ENST00000371724.6;ENST00000371708.1,15210;15148;15135;15127;11168;10971;10963;7624
chr7, 20783346, 20783346,TTS,SP8,ENST00000361443.4,3539
chr8,102906273,102906273,TTS,AZIN1-AS1,ENST00000520455.1,2480
chr9,136267472,136267472,TTS,,ENST00000640235.1,3546
chr1, 22365823, 22365823,exon,,ENST00000624125.1,658
chr11, 67464871, 67464871,exon,TMEM134,ENST00000543661.1,236
chr1, 26696923, 26696923,exon,,ENST00000324856.13;ENST00000457599.6,907;518
chr12,104303887,104303887,exon,EID3,ENST00000527879.2,147
chr12,121839819,121839819,exon,HPD,ENST00000289004.8;ENST00000543163.5,19039;23776
chr14, 64337983, 64337983,exon,ESR2,ENST00000554572.5;ENST00000358599.9;ENST00000648279.1;ENST00000359491.1,112;128;655;615
chr15, 89496469, 89496469,exon,RHCG,ENST00000560081.5;ENST00000268122.9;ENST00000649642.1;ENST00000558030.5;ENST00000558184.1,101;113;113;112;119
chr16, 66696390, 66696390,exon,CMTM4,ENST00000330687.8;ENST00000394106.7,316;352
chr18, 51195795, 51195795,exon,MEX3C,ENST00000592416.1,963
chr2,219476951,219476951,exon,,ENST00000312358.12;ENST00000485813.5,42107;31323
chr1,148459026,148459026,exon,,ENST00000638752.1;ENST00000629247.1,211;211
chr20, 63642243, 63642243,exon,STMN3,ENST00000540534.5;ENST00000370053.3;ENST00000631920.1,10522;11180;10522
chr22, 28884017, 28884017,exon,,ENST00000544604.7,444
chr22, 39662419, 39662419,exon,CACNA1I,ENST00000407673.5;ENST00000401624.5;ENST00000404898.5;ENST00000402142.4,91665;91665;91665;91665
chr3, 66500424, 66500424,exon,LRIG1,ENST00000383703.3;ENST00000273261.8,586;597
chr4,  5887699,  5887699,exon,CRMP1,ENST00000511535.1,113
chr4,104491641,104491641,exon,,ENST00000394767.3;ENST00000698535.1,3252;3252
chr4,119300514,119300514,exon,,ENST00000504110.2;ENST00000399075.6,130;3930
chr5,180785959,180785959,exon,,ENST00000307826.5;ENST00000333055.8,16846;29581
chr7, 76235241, 76235241,exon,,ENST00000611745.2;ENST00000479294.2,33344;258
chr9,113349650,113349650,exon,,ENST00000374183.5;ENST00000462085.1,108;107
chrX, 47556418, 47556418,exon,,ENST00000701400.1,4963
chrX, 77447512, 77447512,exon,,ENST00000439435.3,122
chrY,  2787209,  2787209,exon,,ENST00000679825.1;ENST00000383070.2,34912;472
chr10, 73647390, 73647390,exon,SYNPO2L,ENST00000372873.8;ENST00000394810.3,3638;8638
chr11,  2892313,  2892313,intron,,ENST00000625099.4;ENST00000702349.1;ENST00000455942.4,11261;11499;11499
chr11, 14905489, 14905489,intron,CALCB,ENST00000523376.5,491
chr1, 21608211, 21608211,intron,RAP1GAP,ENST00000374763.6;ENST00000374761.6;ENST00000471600.6;ENST00000374765.9;ENST00000611549.4;ENST00000542643.6;ENST00000495204.5,11829;14356;43608;61145;61088;61089;43624
chr11, 32176384, 32176384,intron,THEM7P,ENST00000419556.2,78010
chr11, 64252599, 64252599,intron,,ENST00000279230.12;ENST00000540288.5;ENST00000325234.5,1068;1051;1023
chr11, 65893499, 65893499,intron,,ENST00000312562.7;ENST00000448083.6;ENST00000531493.5;ENST00000532401.1;ENST00000534222.1,6888;6919;6919;6919;7073
chr1, 24746871, 24746871,intron,CLIC4,ENST00000497755.1;ENST00000488683.1;ENST00000489758.1;ENST00000374379.9,1488;1488;1461;1423
chr11,102375129,102375129,intron,BIRC2,ENST00000530675.5;ENST00000227758.7;ENST00000533742.5;ENST00000532672.5;ENST00000531259.5;ENST00000613397.4;ENST00000527910.5;ENST00000534130.1,27914;27914;27904;27881;27875;27754;27754;12386
chr11,107372751,107372751,intron,CWF19L2,ENST00000431778.5;ENST00000282251.10;ENST00000532251.1,70279;85073;70279
chr1, 26995270, 26995270,intron,,ENST00000522111.3;ENST00000531285.1,1577;950
chr12, 56007972, 56007972,intron,IKZF4,ENST00000262032.9;ENST00000548601.5,312;302
chr12, 59328620, 59328620,intron,,ENST00000661804.1,5854
chr12,109288696,109288696,intron,,ENST00000299162.10;ENST00000355216.5;ENST00000423960.1,20587;20523;1555
chr12,119153973,119153973,intron,,ENST00000267260.5,172431
chr13, 35857863, 35857863,intron,,ENST00000360631.8;ENST00000255448.8;ENST00000379892.4,273518;273442;273442
chr13, 43976234, 43976234,intron,,ENST00000627615.1;ENST00000620454.4;ENST00000585327.5;ENST00000439707.6;ENST00000629019.2,92433;67564;67519;67506;54661
chr13, 99687184, 99687184,intron,CLYBL,ENST00000376355.7;ENST00000693071.1;ENST00000689673.1;ENST00000376354.5;ENST00000339105.9,80514;80510;80496;80493;80493
chr14, 21534815, 21534815,intron,SALL2,ENST00000614342.1;ENST00000613414.4;ENST00000546363.5;ENST00000541965.1,2400;2118;2086;2288
chr14, 33938363, 33938363,intron,,ENST00000250457.9;ENST00000553215.5;ENST00000487915.6,12710;12462;284513
chr14, 53355982, 53355982,intron,,ENST00000666968.1;ENST00000663444.1;ENST00000456100.6;ENST00000435322.1;ENST00000661514.1;ENST00000665016.1;ENST00000668539.1;ENST00000655713.1;ENST00000653852.1;ENST00000648066.1;ENST00000669612.1,186947;138326;138092;138090;138058;138056;138055;138053;138047;138026;39113
chr14, 56899994, 56899994,intron,OTX2-AS1,ENST00000534909.2;ENST00000554428.1;ENST00000554725.1;ENST00000653425.1;ENST00000554358.1,86810;86760;86722;86714;86702
chr14, 74326407, 74326407,intron,VRTN,ENST00000557177.1,23337
chr14, 75051302, 75051302,intron,MLH3,ENST00000380968.6;ENST00000355774.7;ENST00000556257.5;ENST00000553263.1;ENST00000557648.1,229;164;154;201;164
chr1, 38489784, 38489784,intron,,ENST00000665359.1;ENST00000634464.2;ENST00000658851.1;ENST00000658172.1;ENST00000659619.1;ENST00000654266.1;ENST00000658281.1;ENST00000671197.1;ENST00000658751.1;ENST00000634298.1,14913;14907;14901;14901;14897;14893;14891;14891;14889;14866
chr15, 64461451, 64461451,intron,,ENST00000326648.5;ENST00000416172.1,872;708
chr16,  2127804,  2127804,intron,,ENST00000262304.9;ENST00000423118.5,8093;8093
chr1, 48471770, 48471770,intron,,ENST00000371847.8;ENST00000396199.7;ENST00000371843.7;ENST00000463938.5;ENST00000487543.2;ENST00000471975.2,433;437;239;245;314;384
chr17, 45040742, 45040742,intron,,ENST00000678938.1;ENST00000342350.10;ENST00000651974.1;ENST00000452796.7;ENST00000310604.9;ENST00000688601.1;ENST00000614054.5;ENST00000687739.1;ENST00000688897.1;ENST00000687955.1;ENST00000688577.1;ENST00000588499.6;ENST00000684999.1;ENST00000693065.1;ENST00000692180.1;ENST00000691739.1;ENST00000687525.1;ENST00000686754.1;ENST00000687463.1;ENST00000592902.6;ENST00000685712.1;ENST00000685986.1;ENST00000687414.1;ENST00000689764.1;ENST00000692907.1;ENST00000693328.1;ENST00000593094.2;ENST00000588295.2;ENST00000688568.1,82749;20388;10889;10937;20358;10783;10737;20252;20337;10861;20246;20386;10783;20251;20259;20370;20213;10872;20283;10875;20351;10754;10854;20199;20348;10918;10889;10918;20386
chr17, 58084495, 58084495,intron,,ENST00000579991.3,1075
chr17, 73343418, 73343418,intron,,ENST00000392650.8;ENST00000424778.1;ENST00000410094.5,301026;71236;25794
chr17, 80833226, 80833226,intron,RPTOR,ENST00000574767.5;ENST00000577161.5;ENST00000306801.8;ENST00000697423.1;ENST00000544334.6;ENST00000575542.5,288406;288394;288387;288387;287757;89938
chr1, 83693139, 83693139,intron,LINC01725,ENST00000417975.1;ENST00000701853.1;ENST00000701862.1,167856;167898;167852
chr19,  9785444,  9785444,intron,ZNF846,ENST00000589412.5;ENST00000586814.5;ENST00000592587.1;ENST00000587650.1;ENST00000590471.1,551;644;7652;578;606
chr1, 87334790, 87334790,intron,,ENST00000370544.10;ENST00000495705.5;ENST00000370542.1;ENST00000489303.1,5909;5690;3121;3008
chr19, 45864551, 45864551,intron,FOXA3,ENST00000594297.1;ENST00000302177.3,561;224
chr19, 47048025, 47048025,intron,,ENST00000253047.7,598
chr19, 58515708, 58515708,intron,ZBTB45,ENST00000354590.7;ENST00000594051.6;ENST00000600990.1,3845;4101;4042
chr2, 25669706, 25669706,intron,DTNB,ENST00000398951.6;ENST00000406818.8;ENST00000404103.7;ENST00000405222.5;ENST00000407038.7;ENST00000407661.7;ENST00000288642.12;ENST00000407186.5;ENST00000356599.9;ENST00000493538.5;ENST00000349996.6;ENST00000486826.1,3843;3870;3927;3927;3927;3927;3940;3854;3889;3722;3239;3781
chr2, 54551296, 54551296,intron,SPTBN1,ENST00000615901.4;ENST00000356805.9;ENST00000389980.7,94978;94968;94034
chr2, 55111921, 55111921,intron,RTN4,ENST00000427710.5;ENST00000461004.1,699;645
chr2, 77088647, 77088647,intron,,ENST00000409884.6;ENST00000409911.5;ENST00000409093.1,433728;433691;433720
chr2,197587460,197587460,intron,,ENST00000295049.9;ENST00000494346.1;ENST00000454447.1,88126;30560;30434
chr22, 19959339, 19959339,intron,,ENST00000676678.1;ENST00000403184.5;ENST00000361682.11;ENST00000403710.5;ENST00000407537.5;ENST00000467943.5;ENST00000678868.1;ENST00000678769.1;ENST00000428707.2;ENST00000412786.5;ENST00000207636.9;ENST00000406520.7;ENST00000678255.1,17967;17605;17566;17565;17550;17545;17535;17504;17467;8396;8359;7835;5551
chr3, 36843863, 36843863,intron,,ENST00000645898.2;ENST00000429976.5;ENST00000646897.1;ENST00000646436.1;ENST00000643881.1;ENST00000463984.1,101190;101193;100997;12781;13768;6787
chr1,156693253,156693253,intron,,ENST00000650347.1,3576
chr1,156746853,156746853,intron,,ENST00000357325.10;ENST00000537739.5;ENST00000368209.9;ENST00000465180.5;ENST00000482651.5;ENST00000368206.5;ENST00000469145.5;ENST00000471377.5;ENST00000495212.1,4821;4744;5379;20071;617;5594;4690;5418;4642
chr3, 75639224, 75639224,intron,RPL23AP49,ENST00000638439.1,30931
chr1,158019754,158019754,intron,KIRREL1,ENST00000360089.8;ENST00000368173.7;ENST00000359209.11,26480;26480;26108
chr3,124701027,124701027,intron,,ENST00000682506.1;ENST00000360013.7;ENST00000354186.8;ENST00000682290.1;ENST00000291478.9,667657;606315;473036;137995;116367
chr3,150600040,150600040,intron,SERP1,ENST00000479209.1;ENST00000491195.1;ENST00000490945.1;ENST00000484608.2,3133;3129;3187;3127
chr4,   125533,   125533,intron,,ENST00000510175.6;ENST00000642529.1;ENST00000609714.1,1031;1031;994
chr4,   985335,   985335,intron,DGKQ,ENST00000510286.1;ENST00000398520.6;ENST00000622731.4,1559;8040;8104
chr4,186242288,186242288,intron,KLKB1,ENST00000511608.5;ENST00000264690.11;ENST00000513864.2;ENST00000511406.5,33308;14780;14769;14728
chr4,186247562,186247562,intron,KLKB1,ENST00000511608.5;ENST00000264690.11;ENST00000513864.2;ENST00000511406.5,38582;20054;20043;20002
chr5, 12667918, 12667918,intron,,ENST00000513051.6;ENST00000505196.1,93087;93060
chr5,146204025,146204025,intron,,ENST00000506502.2;ENST00000265271.7,474;419
chr5,146448137,146448137,intron,TCERG1,ENST00000507175.5;ENST00000296702.9;ENST00000394421.7;ENST00000679501.2;ENST00000549332.1,825;824;803;803;790
chr5,170633590,170633590,intron,KCNIP1,ENST00000377360.8;ENST00000328939.9;ENST00000390656.8;ENST00000520740.5;ENST00000411494.5;ENST00000434108.5,280102;129569;129553;129229;129016;129016
chr6,  3356416,  3356416,intron,SLC22A23,ENST00000436008.6;ENST00000406686.8;ENST00000497691.5;ENST00000380302.8;ENST00000490273.5;ENST00000485307.5;ENST00000467177.5;ENST00000496753.1;ENST00000380298.2,100605;100633;88552;88596;88567;99626;83001;21569;100142
chr6,  6546461,  6546461,intron,LY86-AS1,ENST00000429345.5;ENST00000658580.1;ENST00000435641.5;ENST00000665459.1;ENST00000655679.1;ENST00000669477.1;ENST00000447858.1,76282;76271;76233;76237;76294;76309;40731
chr6, 10661004, 10661004,intron,,ENST00000649568.1,1505
chr6,104953107,104953107,intron,LIN28B,ENST00000635857.1;ENST00000637759.1,16490;12240
chr6,104955698,104955698,intron,LIN28B,ENST00000635857.1;ENST00000637759.1,19081;14831
chr6,162857100,162857100,intron,PACRG,ENST00000337019.7;ENST00000366889.6;ENST00000366888.7;ENST00000542669.1;ENST00000541974.5;ENST00000534958.5,129967;129967;129125;129122;42947;42854
chr7,  2821324,  2821324,intron,,ENST00000275364.8,22983
chr7, 23465598, 23465598,intron,,ENST00000258729.8;ENST00000421467.6;ENST00000468263.5;ENST00000491719.5;ENST00000476938.5;ENST00000468005.1,4892;4856;2327;3903;4417;4761
chr1,219833564,219833564,intron,SLC30A10,ENST00000484239.5,125082
chr7, 83460137, 83460137,intron,,ENST00000643230.2;ENST00000643441.1;ENST00000642232.1;ENST00000644381.1;ENST00000442159.3,189001;181293;188412;2022;152510
chr7,100891479,100891479,intron,ACHE,ENST00000419336.6;ENST00000241069.11;ENST00000411582.4;ENST00000428317.7;ENST00000302913.8;ENST00000412389.5;ENST00000426415.5;ENST00000430554.1;ENST00000440755.5;ENST00000442452.1;ENST00000454485.5;ENST00000651875.1,4406;4408;4408;4649;4440;2908;2753;2753;2753;2753;2753;4398
chr7,129780760,129780760,intron,,ENST00000704491.1,349
chr7,132614898,132614898,intron,PLXNA4,ENST00000378539.5,33789
chr7,149145724,149145724,intron,ZNF398,ENST00000426851.6,19307
chr8, 51898024, 51898024,intron,PCMTD1,ENST00000544451.2;ENST00000360540.9;ENST00000522514.6;ENST00000519559.1;ENST00000521344.1;ENST00000521046.1,1161;1073;1011;945;1088;999
chr8, 61139848, 61139848,intron,CLVS1,ENST00000522621.1,82689
chr1,232749196,232749196,intron,,ENST00000659372.1,2102
chr9, 35114162, 35114162,intron,FAM214B,ENST00000378566.5;ENST00000322813.10;ENST00000605244.5;ENST00000605104.1;ENST00000605392.1,1687;1699;2178;1699;1699
chr9, 91714430, 91714430,intron,ROR2,ENST00000375715.5,234449
chrX,  2928119,  2928119,intron,,ENST00000381154.6;ENST00000495294.1;ENST00000217890.10;ENST00000494870.5;ENST00000559324.1,1219;1229;1155;1159;1219
chrX, 63785000, 63785000,intron,,ENST00000671741.2;ENST00000374878.5;ENST00000437457.6;ENST00000623517.3;ENST00000672467.1;ENST00000623417.3;ENST00000625116.3;ENST00000624355.1,213;545;523;557;213;24273;214;214
chrX, 68686350, 68686350,intron,,ENST00000374599.8;ENST00000252336.10;ENST00000523864.5,38683;38680;38680
chrX,110964863,110964863,intron,PAK3,ENST00000425146.5;ENST00000446737.5,20577;20577
chrX,154369148,154369148,intron,FLNA,ENST00000420627.5;ENST00000360319.9;ENST00000422373.6;ENST00000369856.8;ENST00000610817.5;ENST00000676696.1;ENST00000369850.10,2054;2134;2134;2073;2096;2096;5485
chr10,100109807,100109807,intron,CYP2C23P,ENST00000636357.1,30343
chr11,  9626992,  9626993,intergenic,,ENST00000527568.1,4365
chr11, 65419251, 65419252,intergenic,,ENST00000702707.1,2195
chr11, 66570342, 66570343,intergenic,,ENST00000526010.2,1463
chr11, 66583432, 66583433,intergenic,,ENST00000333861.5,9629
chr11, 67622002, 67622003,intergenic,DOC2GP,ENST00000514950.1,5745
chr1, 26501188, 26501189,intergenic,DPPA2P2,ENST00000418220.1,19060
chr12,  4134528,  4134529,intergenic,,ENST00000393388.3,16396
chr12, 48037708, 48037709,intergenic,,ENST00000616571.1,3051
chr13, 55660432, 55660433,intergenic,,ENST00000617598.1,76908
chr13, 96899030, 96899031,intergenic,HSP90AB6P,ENST00000426420.1,13209
chr14, 68797542, 68797543,intergenic,ZFP36L1,ENST00000557086.1,1289
chr14, 95948813, 95948814,intergenic,,ENST00000603288.1,70669
chr15, 72237560, 72237561,intergenic,PKM,ENST00000569050.1,5741
chr15, 88993307, 88993308,intergenic,,ENST00000565906.2,3062
chr16,  3008416,  3008417,intergenic,,ENST00000607794.2,2296
chr17,  8192421,  8192422,intergenic,,ENST00000389017.6,2241
chr17, 31549746, 31549747,intergenic,MIR193A,ENST00000384882.1,10248
chr17, 79813683, 79813684,intergenic,,ENST00000667764.1,5398
chr18, 35355321, 35355322,intergenic,ZNF24,ENST00000590140.1,9839
chr19, 33543524, 33543525,intergenic,,ENST00000589967.1,12042
chr19, 53612882, 53612883,intergenic,,ENST00000593607.1,3918
chr2, 27735797, 27735798,intergenic,,ENST00000688727.1,17032
chr2, 41841043, 41841044,intergenic,,ENST00000414823.1,9556
chr2,200201943,200201944,intergenic,SPATS2L,ENST00000439084.5,103936
chr2,218964235,218964236,intergenic,,ENST00000429343.1,2332
chr2,231190637,231190638,intergenic,ARMC9,ENST00000349938.8,7907
chr2,234549023,234549024,intergenic,,ENST00000339728.6,51942
chr22, 36782116, 36782117,intergenic,IFT27,ENST00000476548.1,5860
chr3, 57952341, 57952342,intergenic,PPIAP16,ENST00000462517.1,10523
chr3,130839906,130839907,intergenic,ATP2C1,ENST00000505330.5,10687
chr3,190493096,190493097,intergenic,IL1RAP,ENST00000072516.7,20953
chr3,191928107,191928108,intergenic,,ENST00000434379.1,24717
chr4, 15906373, 15906374,intergenic,,ENST00000382333.2,32365
chr4, 54986250, 54986251,intergenic,RPL38P3,ENST00000484463.3,9879
chr4, 68406300, 68406301,intergenic,,ENST00000701956.1,29749
chr4,119994006,119994007,intergenic,,ENST00000518701.1,46607
chr5,120703034,120703035,intergenic,RNU4-69P,ENST00000410677.1,7804
chr6, 28865878, 28865879,intergenic,LINC01623,ENST00000606624.1,1248
chr6, 37137777, 37137778,intergenic,,ENST00000373509.6,32373
chr7, 12424117, 12424118,intergenic,,ENST00000619978.1,16285
chr1,212910364,212910365,intergenic,,ENST00000632866.1,6421
chr7, 28890426, 28890427,intergenic,,ENST00000436594.1,67239
chr7, 76294848, 76294849,intergenic,,ENST00000676398.1,7823
chr7,101733989,101733990,intergenic,CUX1,ENST00000437600.9,81913
chr7,128267262,128267263,intergenic,,ENST00000608625.1,2373
chr7,129110769,129110770,intergenic,CYCSP20,ENST00000473154.1,7056
chr8, 10850751, 10850752,intergenic,,ENST00000624866.1,8683
chr8, 41360936, 41360937,intergenic,,ENST00000220772.8,51463
chr8, 96134764, 96134765,intergenic,,ENST00000602571.1,6178
chr8, 97175372, 97175373,intergenic,,ENST00000602771.1,31202
chr8,125388515,125388516,intergenic,NSMCE2,ENST00000521460.1,25489
chr9, 33452988, 33452989,intergenic,,ENST00000605264.1,3233
chr9, 36726204, 36726205,intergenic,,ENST00000657370.1,38690
chr9, 74085894, 74085895,intergenic,,ENST00000450410.2,212597
chr10, 13351399, 13351400,intergenic,,ENST00000690746.2,2999
chr10, 21508728, 21508729,intergenic,SKIDA1,ENST00000444772.3,9189
chr10, 90295325, 90295326,intergenic,RN7SKP143,ENST00000410519.1,131365
chr10, 93273024, 93273025,intergenic,RPL17P34,ENST00000394133.2,11532
