chr,start,end,annotation,geneName,transcript,distanceToTSS
chr3,53130519,53130519,promoter-TSS,,ENST00000296292.8;ENST00000394738.7;ENST00000467048.1,83;65;107
chr3,53347536,53347536,promoter-TSS,,ENST00000610213.6;ENST00000294241.10;ENST00000560624.5;ENST00000559748.5;ENST00000560076.2,6;10;49;11;6
chr3,53882187,53882187,promoter-TSS,,ENST00000335754.8;ENST00000482349.5;ENST00000498740.1,34;362;329
chr3,58433799,58433799,promoter-TSS,,ENST00000302746.11;ENST00000383714.8;ENST00000469364.5;ENST00000485460.5;ENST00000479945.1;ENST00000474765.1;ENST00000461692.5;ENST00000480626.5;ENST00000482894.5;ENST00000469827.1,32;57;20;18;16;14;39;18;28;29
chr1,167220912,167220912,promoter-TSS,POU2F1,ENST00000559038.5;ENST00000557909.5;ENST00000367866.7;ENST00000271411.8;ENST00000442313.5;ENST00000560232.6;ENST00000429375.6;ENST00000492850.5;ENST00000367865.5;ENST00000541643.7;ENST00000606967.2,35;25;25;21;20;20;20;16;16;13;323
chr3,66221028,66221028,promoter-TSS,,ENST00000687663.1;ENST00000686445.1;ENST00000691166.1;ENST00000691582.1;ENST00000693385.1;ENST00000354883.11;ENST00000691461.1;ENST00000691525.1;ENST00000688696.1;ENST00000336733.10;ENST00000690560.1;ENST00000464350.6,38;35;30;30;26;26;26;20;20;15;15;35
chr3,67654587,67654587,promoter-TSS,,ENST00000665078.1;ENST00000464420.6;ENST00000659899.1;ENST00000659205.1;ENST00000671174.1;ENST00000659329.1;ENST00000662687.1;ENST00000482677.5;ENST00000658269.1;ENST00000656446.1;ENST00000650236.1;ENST00000493112.5;ENST00000307227.10;ENST00000492795.1,81;89;124;144;150;154;164;170;172;379;459;22;24;19
chr3,69080343,69080343,promoter-TSS,,ENST00000361055.9;ENST00000415609.6;ENST00000349511.8;ENST00000461934.5;ENST00000465627.5;ENST00000630585.1;ENST00000465108.5;ENST00000493957.5;ENST00000466763.5;ENST00000485424.1;ENST00000464605.1,21;37;64;33;33;9;24;21;21;19;10
chr3,72996818,72996818,promoter-TSS,PPP4R2,ENST00000482242.5;ENST00000356692.10;ENST00000470976.1;ENST00000488810.5;ENST00000495566.1;ENST00000476505.2,14;6;0;20;158;539
chr3,75785596,75785596,promoter-TSS,ZNF717,ENST00000648506.1;ENST00000491507.1;ENST00000477374.5;ENST00000652011.2;ENST00000478296.5;ENST00000468296.5;ENST00000471541.2,259;76;42;46;28;537;12
chr3,98325158,98325158,promoter-TSS,,ENST00000688712.1;ENST00000692007.1;ENST00000689242.1,26;60;26
chr3,101574200,101574200,promoter-TSS,,ENST00000265260.8;ENST00000498274.5;ENST00000460231.5;ENST00000469941.5;ENST00000627393.1;ENST00000486406.5;ENST00000470490.1,19;13;9;5;2;18;640
chr3,101686652,101686652,promoter-TSS,,ENST00000667844.1;ENST00000685383.1;ENST00000464595.1;ENST00000394077.8;ENST00000495401.5;ENST00000704284.1;ENST00000488288.2;ENST00000704285.1;ENST00000704286.1;ENST00000469605.2;ENST00000704287.1;ENST00000704288.1;ENST00000470961.1,174;207;59;65;52;59;80;46;29;61;63;61;61
chr3,101724719,101724719,promoter-TSS,,ENST00000704367.1;ENST00000704368.1;ENST00000704369.1;ENST00000494050.5;ENST00000704370.1;ENST00000704371.1,97;97;93;63;61;32
chr3,109337528,109337528,promoter-TSS,,ENST00000687523.1;ENST00000690562.1;ENST00000335658.7;ENST00000463966.5;ENST00000495679.5;ENST00000478791.1;ENST00000489281.1,211;242;17;5;10;12;16
chr3,111979069,111979069,promoter-TSS,ABHD10,ENST00000491580.1;ENST00000497293.1;ENST00000273359.8;ENST00000493784.1;ENST00000494817.1,58;50;42;16;15
chr3,119468936,119468936,promoter-TSS,POGLUT1,ENST00000476573.5;ENST00000497447.5;ENST00000486607.5;ENST00000295588.9;ENST00000390401.2;ENST00000647766.1;ENST00000460339.1;ENST00000497993.5,26;26;26;26;38;47;63;105
chr3,122383221,122383221,promoter-TSS,,ENST00000693245.1;ENST00000692876.1;ENST00000232125.9;ENST00000687114.1;ENST00000688794.1;ENST00000685650.1;ENST00000688631.1;ENST00000686831.1;ENST00000477892.5;ENST00000469967.1;ENST00000291458.9;ENST00000497726.5;ENST00000479899.5;ENST00000498466.1,939;939;954;960;960;960;960;960;960;976;9;9;5;9
chr3,123585192,123585192,promoter-TSS,,ENST00000703248.1;ENST00000662316.1;ENST00000664745.1;ENST00000686858.1;ENST00000687846.1;ENST00000685895.1;ENST00000685086.1;ENST00000692354.2;ENST00000657993.1;ENST00000702298.1;ENST00000665710.1;ENST00000685242.1;ENST00000664237.2;ENST00000691647.1;ENST00000701396.1;ENST00000485162.5;ENST00000687610.2;ENST00000686121.2;ENST00000701230.1;ENST00000470449.2;ENST00000701243.1;ENST00000701664.1;ENST00000463408.1;ENST00000383657.10;ENST00000469317.1,48;107;121;278;286;320;333;333;337;337;338;343;343;343;345;349;351;353;353;353;355;355;363;138;636
chr1,171485520,171485520,promoter-TSS,,ENST00000647382.2;ENST00000476522.5;ENST00000367742.7;ENST00000338920.8;ENST00000467601.1,9;30;30;35;75
chr3,125595638,125595638,promoter-TSS,,ENST00000296220.6,140
chr3,126475859,126475859,promoter-TSS,,ENST00000389709.8;ENST00000515545.5;ENST00000336332.5,31;871;5
chr3,128650914,128650914,promoter-TSS,,ENST00000296255.8;ENST00000476931.1;ENST00000497415.1;ENST00000481168.1,95;93;97;92
chr3,131026746,131026746,promoter-TSS,NEK11,ENST00000510769.5;ENST00000383366.9;ENST00000506695.5;ENST00000510688.5;ENST00000511262.5;ENST00000513550.1;ENST00000514915.5;ENST00000510474.5;ENST00000507967.1;ENST00000507910.5;ENST00000514044.5;ENST00000264992.8;ENST00000504725.1;ENST00000509060.1,103;130;132;132;136;165;176;188;204;982;45;78;159;136
chr3,132417528,132417528,promoter-TSS,,ENST00000260818.11;ENST00000650455.1;ENST00000486798.5,25;179;180
chr3,136250367,136250367,promoter-TSS,,ENST00000251654.9;ENST00000462637.5;ENST00000466072.5;ENST00000468777.5;ENST00000482086.5;ENST00000483687.5;ENST00000484181.5;ENST00000490504.5;ENST00000471595.5;ENST00000469217.5;ENST00000465423.5;ENST00000478469.5;ENST00000474833.5;ENST00000462542.5,26;11;11;11;11;11;11;11;8;7;1;7;23;875
chr3,138609120,138609120,promoter-TSS,FAIM,ENST00000393034.6,47
chr1,174022295,174022295,promoter-TSS,,ENST00000424181.1;ENST00000688280.1;ENST00000367696.7,213;213;61
chr3,141402361,141402361,promoter-TSS,ZBTB38,ENST00000510338.5;ENST00000504673.5;ENST00000513570.1,11;8;456
chr3,143001626,143001626,promoter-TSS,,ENST00000473835.7;ENST00000461591.5;ENST00000493598.6;ENST00000463563.6;ENST00000470400.5;ENST00000465175.2;ENST00000597953.2,55;15;4;2;0;601;144
chr1,174999603,174999603,promoter-TSS,CACYBP,ENST00000483307.1;ENST00000367679.7;ENST00000473925.1;ENST00000406752.1;ENST00000405362.1;ENST00000670650.1,341;343;351;577;609;19
chr3,147397634,147397634,promoter-TSS,ZIC4,ENST00000493664.5,447
chr3,150408272,150408272,promoter-TSS,,ENST00000361875.8;ENST00000688009.1,25;25
chr3,150546804,150546804,promoter-TSS,EIF2A,ENST00000473499.1;ENST00000494558.5;ENST00000474505.5;ENST00000406576.7;ENST00000460851.6;ENST00000482093.5;ENST00000469331.1;ENST00000273435.9;ENST00000490505.5;ENST00000462221.5;ENST00000239944.7;ENST00000487153.1;ENST00000491660.1,78;36;17;16;16;15;13;9;3;9;307;302;304
chr3,155806265,155806265,promoter-TSS,C3orf33,ENST00000482061.6;ENST00000340171.7;ENST00000534941.2;ENST00000465810.1;ENST00000486435.1,0;12;6;5;13
chr3,159840047,159840047,promoter-TSS,SCHIP1,ENST00000483730.1;ENST00000472483.5,12;51
chr3,160399629,160399629,promoter-TSS,SMC4,ENST00000465903.5;ENST00000485645.5;ENST00000472991.5;ENST00000472282.5;ENST00000467468.5;ENST00000468653.5;ENST00000469762.5;ENST00000357388.8;ENST00000469858.5;ENST00000489573.5;ENST00000462787.5;ENST00000490207.5;ENST00000485867.5;ENST00000344722.5;ENST00000326448.12;ENST00000496589.5;ENST00000487943.5;ENST00000478460.5;ENST00000465537.5;ENST00000472773.5;ENST00000475677.5;ENST00000498409.5;ENST00000468218.5;ENST00000486856.5;ENST00000478370.5;ENST00000477495.5;ENST00000482317.5;ENST00000465972.5;ENST00000489004.5;ENST00000468327.1;ENST00000478536.1;ENST00000498145.1;ENST00000467254.1,8;9;13;13;20;20;20;20;21;36;38;39;39;852;403;355;419;407;421;405;84;95;405;412;405;383;412;412;381;413;84;108;381
chr3,169765044,169765044,promoter-TSS,TERC,ENST00000602385.1;ENST00000363312.1,15;2
chr3,169966823,169966823,promoter-TSS,SEC62,ENST00000460513.5;ENST00000337002.9;ENST00000480708.5;ENST00000487736.5;ENST00000469515.6;ENST00000481435.5;ENST00000487580.1;ENST00000483289.2;ENST00000600502.1;ENST00000469301.1,21;15;14;8;7;2;582;596;708;88
chr3,170181694,170181694,promoter-TSS,,ENST00000495893.7;ENST00000494943.5;ENST00000467570.5;ENST00000484931.5;ENST00000479467.5;ENST00000466189.5;ENST00000475729.5;ENST00000474275.5;ENST00000472330.5;ENST00000465896.5;ENST00000497658.5;ENST00000481639.1;ENST00000491258.1,38;38;54;35;52;54;50;33;28;41;38;52;38
chr3,170870167,170870167,promoter-TSS,,ENST00000295830.13;ENST00000475836.5;ENST00000466674.5;ENST00000494771.5;ENST00000463836.1,27;27;133;40;27
chr1,11012653,11012653,promoter-TSS,TARDBP,ENST00000629725.2;ENST00000439080.6;ENST00000613864.4;ENST00000476201.5;ENST00000472476.5;ENST00000240185.8;ENST00000614757.4;ENST00000621715.4,30;0;0;0;0;0;8;16
chr3,179604732,179604732,promoter-TSS,NDUFB5,ENST00000488002.5;ENST00000611971.4;ENST00000493866.5;ENST00000259037.8;ENST00000472629.5;ENST00000680408.1;ENST00000468210.5;ENST00000359944.10;ENST00000477177.1;ENST00000482604.5;ENST00000480374.1;ENST00000496904.5;ENST00000473500.5;ENST00000476781.6;ENST00000259038.6;ENST00000392659.2,41;54;58;61;68;74;76;78;83;93;108;157;174;93;91;82
chr3,180912710,180912710,promoter-TSS,,ENST00000698793.1;ENST00000698794.1;ENST00000357559.9;ENST00000479176.5;ENST00000491062.5;ENST00000468861.5;ENST00000445140.6;ENST00000472339.5;ENST00000484958.5,77;47;39;38;38;38;37;31;24
chr3,183099454,183099454,promoter-TSS,,ENST00000265594.9;ENST00000497830.5;ENST00000497959.5;ENST00000495767.5;ENST00000476176.5;ENST00000490284.5;ENST00000487634.5;ENST00000466650.5;ENST00000486226.1,41;75;210;63;95;68;63;75;40
chr3,183447681,183447681,promoter-TSS,,ENST00000471496.7;ENST00000686765.1;ENST00000468380.2,98;63;31
chr3,184135385,184135385,promoter-TSS,EIF2B5,ENST00000649814.1;ENST00000471832.2;ENST00000648314.1;ENST00000648915.2;ENST00000465218.3;ENST00000432569.2;ENST00000647636.1;ENST00000648890.1;ENST00000648682.1;ENST00000647909.1;ENST00000648599.1;ENST00000649688.1;ENST00000648882.1;ENST00000481054.5;ENST00000492226.2;ENST00000648630.1;ENST00000432982.5;ENST00000468748.7;ENST00000648256.1;ENST00000650244.1;ENST00000650270.1;ENST00000491008.6;ENST00000498831.1;ENST00000608232.5;ENST00000608135.1,47;29;26;26;21;19;18;9;8;7;5;5;0;0;3;6;14;17;51;108;133;135;515;203;146
chr3,184186231,184186231,promoter-TSS,ABCF3,ENST00000463685.1;ENST00000478288.5;ENST00000292808.5;ENST00000473311.5;ENST00000481116.5;ENST00000498136.5;ENST00000466416.1;ENST00000429586.7,70;69;56;54;39;34;31;31
chr3,184248952,184248952,promoter-TSS,,ENST00000324557.9;ENST00000402825.7;ENST00000397676.8;ENST00000411922.5;ENST00000446569.1;ENST00000414845.5;ENST00000423996.5;ENST00000461415.5;ENST00000488976.5;ENST00000482048.1,719;742;9;9;16;18;2;1;9;22
chr3,184314607,184314607,promoter-TSS,EIF4G1,ENST00000392537.6;ENST00000444134.5;ENST00000442406.5;ENST00000450424.5;ENST00000421110.5;ENST00000382330.7;ENST00000435046.7;ENST00000413967.5;ENST00000426123.5;ENST00000346169.7;ENST00000350481.9;ENST00000455679.5;ENST00000485712.5;ENST00000440448.5;ENST00000427141.6;ENST00000427845.5;ENST00000342981.8;ENST00000424196.5,64;56;55;54;44;39;39;38;37;0;0;0;5;11;46;556;558;800
chr3,194672503,194672503,promoter-TSS,,ENST00000265245.10;ENST00000427461.1;ENST00000480853.1,311;340;39
chr1,11099815,11099815,promoter-TSS,EXOSC10,ENST00000304457.11;ENST00000376936.9;ENST00000460196.1,53;53;38
chr1,179954645,179954645,promoter-TSS,,ENST00000706241.1;ENST00000490047.2;ENST00000706238.1;ENST00000491495.2;ENST00000357434.3;ENST00000367607.8;ENST00000706263.1;ENST00000706265.1;ENST00000418229.6;ENST00000429851.6;ENST00000567904.2,28;92;100;127;159;164;415;415;415;415;59
chr3,197791277,197791277,promoter-TSS,LRCH3,ENST00000443727.1;ENST00000438796.6;ENST00000428136.2;ENST00000425562.7;ENST00000414675.6;ENST00000441090.6;ENST00000334859.8,50;41;33;22;12;12;2
chr3,197950205,197950205,promoter-TSS,RPL35A,ENST00000485439.5;ENST00000448864.6;ENST00000647248.2;ENST00000642387.1;ENST00000642148.1;ENST00000496582.5;ENST00000329092.12;ENST00000429437.5;ENST00000442341.5;ENST00000439255.1;ENST00000455191.5;ENST00000453254.5;ENST00000463651.1;ENST00000452735.1,14;14;14;13;12;11;11;0;351;748;279;319;279;335
chr3,197960255,197960255,promoter-TSS,LMLN,ENST00000482695.5;ENST00000330198.8;ENST00000419117.5;ENST00000451139.6;ENST00000420910.7;ENST00000332636.5;ENST00000265239.11;ENST00000416896.1;ENST00000480302.5;ENST00000493624.1,54;54;52;37;37;1;263;659;112;239
chr4,1289919,1289919,promoter-TSS,MAEA,ENST00000505177.6;ENST00000513301.5;ENST00000512308.5;ENST00000503653.5;ENST00000264750.10;ENST00000303400.9;ENST00000509254.5;ENST00000502558.5;ENST00000514708.5;ENST00000508634.1;ENST00000503693.1;ENST00000509531.5,31;28;27;27;27;27;24;24;23;21;10;4
chr4,2009047,2009047,promoter-TSS,,ENST00000382882.9;ENST00000431323.6;ENST00000421397.5;ENST00000411649.3;ENST00000443203.5;ENST00000458616.1,72;49;198;211;74;104
chr4,2536690,2536690,promoter-TSS,,ENST00000637812.2,42
chr1,11273250,11273250,promoter-TSS,,ENST00000376810.6;ENST00000376804.2;ENST00000486588.6;ENST00000483738.1,51;277;638;683
chr4,3532388,3532388,promoter-TSS,LRPAP1,ENST00000650182.1;ENST00000296325.9;ENST00000648517.1;ENST00000515119.5;ENST00000509198.1;ENST00000650633.1,33;238;31;27;33;57
chr1,180632039,180632039,promoter-TSS,,ENST00000367590.9;ENST00000367589.3,16;6
chr4,6909477,6909477,promoter-TSS,TBC1D14,ENST00000448507.5;ENST00000409757.9;ENST00000427736.1,32;348;770
chr4,13484311,13484311,promoter-TSS,RAB28,ENST00000508274.5;ENST00000288723.9;ENST00000330852.10;ENST00000338176.8;ENST00000630951.1,19;28;28;53;53
chr4,16226674,16226674,promoter-TSS,TAPT1-AS1,ENST00000573308.5;ENST00000573950.5;ENST00000570786.1;ENST00000405303.7;ENST00000505603.5;ENST00000510868.5;ENST00000505317.1;ENST00000511156.1,10;332;370;202;202;643;224;613
chr4,17614657,17614657,promoter-TSS,,ENST00000237380.12;ENST00000506409.1;ENST00000503945.2;ENST00000652378.1;ENST00000511010.2,15;8;6;71;71
chr4,24584533,24584533,promoter-TSS,,ENST00000336812.5;ENST00000511553.5;ENST00000513092.1,20;250;3
chr4,25312810,25312810,promoter-TSS,,ENST00000302874.9;ENST00000505451.5;ENST00000507760.5,35;24;14
chr4,39698117,39698117,promoter-TSS,UBE2K,ENST00000510934.5;ENST00000261427.10;ENST00000513231.5;ENST00000438068.6;ENST00000503368.5;ENST00000445950.2;ENST00000510719.1,7;18;21;21;45;58;210
chr4,48341505,48341505,promoter-TSS,,ENST00000264313.11,23
chr4,48831306,48831306,promoter-TSS,OCIAD1,ENST00000513641.5;ENST00000507546.5;ENST00000510824.5;ENST00000425583.6;ENST00000508293.5;ENST00000513391.2,82;82;82;78;0;35
chr4,52038269,52038269,promoter-TSS,,ENST00000381431.10;ENST00000506357.5,29;23
chr4,52659175,52659175,promoter-TSS,USP46-AS1,ENST00000503051.1,230
chr1,183472576,183472576,promoter-TSS,SMG7,ENST00000367537.7;ENST00000688051.1;ENST00000508461.5;ENST00000685780.1;ENST00000444547.6;ENST00000419169.5;ENST00000347615.6;ENST00000507469.5;ENST00000515829.6;ENST00000367538.1;ENST00000502375.1;ENST00000421703.5;ENST00000663067.1;ENST00000432837.1,97;76;75;75;73;73;73;72;48;8;355;829;821;846
chr4,55948865,55948865,promoter-TSS,CEP135,ENST00000422247.6;ENST00000706800.1;ENST00000506809.1;ENST00000257287.5;ENST00000669835.1,5;66;79;79;868
chr4,56467637,56467637,promoter-TSS,SRP72,ENST00000510663.6;ENST00000642900.1;ENST00000504757.2;ENST00000505314.2;ENST00000687687.1,19;19;18;98;58
chr4,56909325,56909325,promoter-TSS,,ENST00000675341.1,235
chr4,68350024,68350024,promoter-TSS,,ENST00000344157.9;ENST00000355665.7;ENST00000579690.5;ENST00000510746.1,65;64;270;20
chr4,75514279,75514279,promoter-TSS,THAP6,ENST00000504218.5;ENST00000504384.5;ENST00000507557.5;ENST00000508105.5;ENST00000311638.7;ENST00000380837.7;ENST00000507556.5;ENST00000504190.5;ENST00000507885.5;ENST00000502620.1;ENST00000503831.1;ENST00000514480.1;ENST00000380840.6;ENST00000505105.5;ENST00000513257.5;ENST00000507014.1;ENST00000513909.5;ENST00000513083.5,60;158;164;193;193;193;193;193;193;199;209;240;6;32;6;17;22;6
chr4,76949724,76949724,promoter-TSS,SEPT11,ENST00000502584.5;ENST00000264893.11;ENST00000510641.5;ENST00000505788.5;ENST00000512575.5;ENST00000510515.5;ENST00000504637.5;ENST00000693378.2;ENST00000701690.1;ENST00000701404.1;ENST00000693024.1;ENST00000687782.1;ENST00000693132.1,26;27;41;84;111;112;137;92;103;99;88;84;103
chr4,77862845,77862845,promoter-TSS,MRPL1,ENST00000515625.1;ENST00000315567.13;ENST00000511521.1,14;14;22
chr4,82373982,82373982,promoter-TSS,,ENST00000609552.2;ENST00000609575.2;ENST00000688760.1;ENST00000313899.12;ENST00000353341.8;ENST00000703968.1;ENST00000352301.8;ENST00000508119.6;ENST00000703971.1;ENST00000703972.1;ENST00000703973.1;ENST00000513584.1;ENST00000509263.5;ENST00000509107.1,159;302;585;8;3;16;0;469;85;458;458;8;831;2
chr4,84966632,84966632,promoter-TSS,,ENST00000652312.2;ENST00000652490.2;ENST00000651209.1;ENST00000318186.8;ENST00000652392.1;ENST00000652652.2;ENST00000652610.1;ENST00000651772.2;ENST00000652452.1;ENST00000295888.9;ENST00000509172.1;ENST00000502713.1,115;160;176;302;349;384;845;887;926;57;281;240
chr4,88007676,88007676,promoter-TSS,,ENST00000237596.7;ENST00000506727.1;ENST00000690508.1,40;555;216
chr4,99088664,99088664,promoter-TSS,,ENST00000670724.1;ENST00000685116.2;ENST00000671105.1;ENST00000687735.1;ENST00000691990.1;ENST00000500358.6;ENST00000661393.1;ENST00000700954.1;ENST00000499178.2;ENST00000626055.2;ENST00000512659.5;ENST00000508511.5;ENST00000502590.5;ENST00000505652.1;ENST00000507102.5;ENST00000502386.1,140;148;168;170;174;192;195;212;286;86;37;52;39;71;48;48
chr4,105146925,105146925,promoter-TSS,,ENST00000380013.9;ENST00000504042.5;ENST00000413648.2;ENST00000505801.1;ENST00000514870.1,48;46;38;7;531
chr4,108650662,108650662,promoter-TSS,OSTC,ENST00000613215.4;ENST00000361564.9;ENST00000510556.1;ENST00000505745.1;ENST00000512478.2,76;62;34;28;14
chr4,109303195,109303195,promoter-TSS,,ENST00000399132.6;ENST00000642955.1;ENST00000494183.5;ENST00000399127.5;ENST00000399126.1;ENST00000505591.1,536;442;827;827;551;537
chr4,127632965,127632965,promoter-TSS,INTU,ENST00000503626.5;ENST00000335251.11;ENST00000503952.5,7;7;0
chr4,128287746,128287746,promoter-TSS,,ENST00000296425.10;ENST00000503872.1;ENST00000503588.1;ENST00000509070.1,66;867;958;357
chr4,139295800,139295800,promoter-TSS,NDUFC1,ENST00000503997.5,14
chr4,139666003,139666003,promoter-TSS,MGST2,ENST00000515137.5;ENST00000502587.1;ENST00000503816.1;ENST00000515067.1,69;5;12;24
chr4,165112796,165112796,promoter-TSS,,ENST00000306480.11;ENST00000505095.1,63;57
chr4,183444781,183444781,promoter-TSS,CDKN2AIP,ENST00000510928.1;ENST00000506835.1,83;394
chr4,185425757,185425757,promoter-TSS,C4orf47,ENST00000511138.5;ENST00000511581.5;ENST00000378850.5;ENST00000508698.3,491;491;496;543
chr5,1799866,1799866,promoter-TSS,,ENST00000505059.7;ENST00000508987.1;ENST00000382647.7;ENST00000510999.1,28;28;27;115
chr5,1801431,1801431,promoter-TSS,,ENST00000274137.10;ENST00000469176.1;ENST00000510329.1;ENST00000505818.1,23;15;9;64
chr5,10250346,10250346,promoter-TSS,,ENST00000280326.9;ENST00000508451.1;ENST00000510326.5;ENST00000512975.5;ENST00000423695.6;ENST00000625723.1;ENST00000503454.5;ENST00000515676.5;ENST00000506600.1;ENST00000511437.6;ENST00000280330.12;ENST00000510047.5;ENST00000504390.5;ENST00000510052.5;ENST00000506108.2;ENST00000508553.1,65;36;26;26;26;4;13;190;192;457;449;448;460;457;457;457
chr5,32174335,32174335,promoter-TSS,,ENST00000265070.7;ENST00000503610.5;ENST00000512668.1,15;32;17
chr5,34915748,34915748,promoter-TSS,BRIX1,ENST00000510960.5;ENST00000515798.5;ENST00000336767.6;ENST00000510834.1;ENST00000506023.1;ENST00000382038.7;ENST00000325577.8;ENST00000513914.5;ENST00000511456.3;ENST00000512192.1;ENST00000506311.1,70;37;36;31;3;243;199;132;230;946;243
chr1,201829209,201829209,promoter-TSS,IPO9,ENST00000464348.5;ENST00000361565.9;ENST00000421449.1;ENST00000421159.1,59;51;8;123
chr1,201955533,201955533,promoter-TSS,,ENST00000367287.5;ENST00000478378.5;ENST00000484647.1,29;26;22
chr5,39074356,39074356,promoter-TSS,,ENST00000692264.2;ENST00000357387.8;ENST00000511516.5;ENST00000296782.9;ENST00000510711.5;ENST00000513566.1;ENST00000514735.1,138;42;32;42;32;42;32
chr5,40798114,40798114,promoter-TSS,,ENST00000691528.2;ENST00000506652.5;ENST00000509874.5;ENST00000296800.4;ENST00000511248.1;ENST00000397006.2,279;33;74;59;44;55
chr5,41870354,41870354,promoter-TSS,,ENST00000196371.10,70
chr5,44808953,44808953,promoter-TSS,,ENST00000507110.6;ENST00000515647.1;ENST00000503452.5;ENST00000514597.5;ENST00000505302.1;ENST00000508945.5;ENST00000508123.1;ENST00000503179.5;ENST00000505401.1;ENST00000505637.1,5;889;175;210;211;193;286;193;226;216
chr5,50667761,50667761,promoter-TSS,PARP8,ENST00000505180.5;ENST00000503561.7;ENST00000691656.2,122;131;74
chr5,53560662,53560662,promoter-TSS,NDUFS4,ENST00000507026.5;ENST00000502423.5;ENST00000296684.10;ENST00000506974.5;ENST00000506765.1,28;26;22;14;12
chr5,55160212,55160212,promoter-TSS,GPX8,ENST00000511617.5;ENST00000506123.5;ENST00000296734.6;ENST00000515370.1;ENST00000503787.6;ENST00000502733.1;ENST00000514317.1;ENST00000505096.1,44;43;42;41;40;37;29;16
chr5,55308012,55308012,promoter-TSS,,ENST00000230640.10;ENST00000504388.5;ENST00000506750.5;ENST00000503165.5;ENST00000504997.1;ENST00000251636.10;ENST00000504778.5;ENST00000508346.1,22;10;10;1;56;317;317;471
chr5,56815622,56815622,promoter-TSS,,ENST00000399503.4,72
chr1,202348721,202348721,promoter-TSS,,ENST00000608999.6;ENST00000391959.5;ENST00000480184.5;ENST00000356764.6;ENST00000476364.5;ENST00000704899.1,21;21;0;6;6;44
chr5,56952087,56952087,promoter-TSS,MIER3,ENST00000381226.7;ENST00000381199.8;ENST00000381213.7;ENST00000452157.5;ENST00000480115.5,30;35;37;34;24
chr5,57174058,57174058,promoter-TSS,GPBP1,ENST00000514387.6;ENST00000506184.7;ENST00000688485.2,8;0;463
chr1,202807545,202807545,promoter-TSS,KDM5B,ENST00000235790.9;ENST00000470573.5;ENST00000467487.3,196;793;339
chr5,65563302,65563302,promoter-TSS,PPWD1,ENST00000508982.1;ENST00000535264.5;ENST00000538977.5;ENST00000503435.5;ENST00000515447.5;ENST00000510930.5;ENST00000261308.10;ENST00000511908.5;ENST00000502703.5;ENST00000505380.1;ENST00000396679.6;ENST00000514814.5;ENST00000508421.5;ENST00000510693.5;ENST00000506282.6;ENST00000515497.5;ENST00000515873.5;ENST00000510768.5;ENST00000504508.1;ENST00000508311.1,65;62;62;11;8;5;5;2;564;585;133;133;176;156;133;133;174;174;165;178
chr5,65722986,65722986,promoter-TSS,,ENST00000381007.9;ENST00000506816.1,876;48
chr5,72320212,72320212,promoter-TSS,PTCD2,ENST00000536805.5;ENST00000543322.5;ENST00000515198.5;ENST00000511752.5;ENST00000486995.5;ENST00000308077.9;ENST00000380639.10;ENST00000503868.5;ENST00000510676.6;ENST00000503315.5;ENST00000493283.5;ENST00000261413.10;ENST00000513900.6;ENST00000694997.1;ENST00000695298.1;ENST00000694998.2;ENST00000523654.6;ENST00000695403.1;ENST00000695404.1;ENST00000508863.6;ENST00000515404.5;ENST00000522404.5;ENST00000695000.1;ENST00000520285.5;ENST00000522095.1,154;154;155;160;160;160;160;163;175;185;186;27;44;16;16;21;25;30;48;9;26;2;18;20;15
chr1,203026352,203026352,promoter-TSS,,ENST00000688357.1;ENST00000692772.1;ENST00000295706.9;ENST00000367240.6,138;138;138;145
chr5,72816679,72816679,promoter-TSS,TNPO1,ENST00000515483.5;ENST00000520850.5;ENST00000337273.10;ENST00000680025.1;ENST00000523768.5;ENST00000681711.1;ENST00000518279.5;ENST00000507957.1,54;29;17;9;6;15;113;113
chr5,73498436,73498436,promoter-TSS,BTF3,ENST00000335895.12;ENST00000676862.1;ENST00000512257.1;ENST00000678135.1;ENST00000514360.5;ENST00000380591.8;ENST00000679077.1;ENST00000677654.1;ENST00000508901.1;ENST00000510787.6;ENST00000507081.6;ENST00000607001.2,27;27;4;0;5;5;20;29;36;55;73;49
chr5,75511588,75511588,promoter-TSS,POLK,ENST00000503479.6;ENST00000510815.6;ENST00000506928.5;ENST00000241436.9;ENST00000505774.5;ENST00000514296.5;ENST00000644912.1;ENST00000644445.1;ENST00000644072.2;ENST00000261415.12;ENST00000642809.1;ENST00000647512.2;ENST00000642556.1;ENST00000646713.1;ENST00000644516.1;ENST00000645866.1;ENST00000645483.1;ENST00000642225.1;ENST00000643780.2;ENST00000643158.1;ENST00000646511.1;ENST00000644377.1;ENST00000646302.1;ENST00000643773.1;ENST00000647127.2,256;302;302;302;476;480;301;321;40;28;285;48;49;28;36;31;44;100;40;18;49;270;304;28;48
chr5,79991236,79991236,promoter-TSS,THBS4,ENST00000513310.5;ENST00000510218.1;ENST00000512528.3;ENST00000617335.4;ENST00000512560.5;ENST00000509852.6,74;95;25;25;8;22
chr5,86618004,86618004,promoter-TSS,COX7C,ENST00000511472.5;ENST00000505430.5;ENST00000247655.4;ENST00000509578.1;ENST00000515763.1;ENST00000513124.1;ENST00000510447.1,75;62;62;47;30;17;170
