chr,start,end,id,tag_fold_change
chr2,111884166,111884167,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3846,26.57253
chr2,117623324,117623325,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3855,16.28638
chr2,119793197,119793198,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3863,40.39322
chr2,120223372,120223373,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3865,10.55385
chr2,120443510,120443511,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3866,26.21273
chr2,128736887,128736888,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3879,14.82257
chr2,135052322,135052323,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3889,45.00188
chr2,142914838,142914839,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3897,36.66278
chr1,119140632,119140633,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3898,59.08373
chr2,148644754,148644755,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3904,62.96917
chr2,149587721,149587722,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3906,38.39913
chr2,151409892,151409893,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3908,55.47712
chr2,156254516,156254517,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3912,16.64307
chr1,1273832,1273833,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3914,68.56635
chr2,160270257,160270258,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3921,18.828
chr2,169827478,169827479,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3940,33.15621
chr2,171160452,171160453,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3946,32.41669
chr2,171999967,171999968,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3949,75.32706
chr1,145858983,145858984,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3953,52.17588
chr1,145927612,145927613,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3960,36.57296
chr2,174410482,174410483,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3961,16.3146
chr2,175005369,175005370,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3963,38.2678
chr1,146038715,146038716,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3967,9.3734
chr2,177973065,177973066,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3970,18.2362
chr2,183124324,183124325,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3977,42.53088
chr2,189441495,189441496,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3986,19.38977
chr2,193170701,193170702,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3994,14.59186
chr2,196905574,196905575,MM1_HSA_H1-hESC_YY1_peaks_with_motif_3998,7.56182
chr2,197434980,197434981,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4000,49.43328
chr1,149176827,149176828,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4039,12.32994
chr2,216114979,216114980,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4056,35.19235
chr2,218270519,218270520,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4063,55.05202
chr2,218671989,218671990,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4064,10.32242
chr2,223945288,223945289,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4077,26.56724
chr1,150363710,150363711,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4079,73.35135
chr2,231707197,231707198,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4094,50.29258
chr1,150876722,150876723,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4096,73.56716
chr2,232697322,232697323,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4098,43.58383
chr2,233566745,233566746,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4102,59.53918
chr2,236389660,236389661,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4113,18.04836
chr2,239401629,239401630,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4117,58.6506
chr1,151399484,151399485,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4118,30.23639
chr1,151458310,151458311,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4121,49.79472
chr2,241102299,241102300,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4124,32.23944
chr2,241315646,241315647,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4127,79.76125
chr2,241637572,241637573,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4130,98.75352
chr2,241702093,241702094,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4132,26.29077
chr20,297580,297581,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4134,50.8723
chr20,1118632,1118633,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4137,17.21659
chr1,151612193,151612194,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4138,34.704
chr20,1325430,1325431,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4139,31.63149
chr20,1466848,1466849,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4140,76.93288
chr1,151763478,151763479,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4146,31.75728
chr20,5750338,5750339,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4158,85.59353
chr20,5911603,5911604,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4159,44.93023
chr20,10218864,10218865,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4164,87.93513
chr20,17968842,17968843,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4177,77.10273
chr20,20052347,20052348,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4183,13.54725
chr1,153634039,153634040,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4185,60.33983
chr20,25391014,25391015,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4194,51.28388
chr20,25407808,25407809,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4195,21.36132
chr1,153923393,153923394,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4197,15.61263
chr1,153958527,153958528,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4202,14.50787
chr1,153990637,153990638,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4210,40.40381
chr20,33732015,33732016,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4215,42.95285
chr1,154220585,154220586,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4218,51.3831
chr20,34825288,34825289,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4223,37.43734
chr20,35092817,35092818,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4225,32.37749
chr20,35664912,35664913,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4229,56.72205
chr20,35742223,35742224,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4230,59.75499
chr20,36746239,36746240,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4234,127.85853
chr20,38748489,38748490,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4244,47.07356
chr20,38962363,38962364,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4245,30.93621
chr20,41618347,41618348,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4249,18.51736
chr20,41693543,41693544,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4250,69.86208
chr20,44911553,44911554,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4257,18.20424
chr20,45881232,45881233,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4261,19.0246
chr20,45934645,45934646,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4262,43.06265
chr20,46089948,46089949,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4264,59.60916
chr20,47501988,47501989,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4273,33.3503
chr20,48921725,48921726,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4281,72.40417
chr20,49046290,49046291,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4282,27.09901
chr20,49812955,49812956,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4289,18.68617
chr20,49936440,49936441,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4290,50.22034
chr20,50192429,50192430,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4295,20.89504
chr20,50818502,50818503,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4299,30.38884
chr20,50931718,50931719,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4301,79.11664
chr20,51767060,51767061,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4304,31.53041
chr20,51801532,51801533,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4305,20.36333
chr20,54208099,54208100,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4314,44.65278
chr1,155209281,155209282,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4315,73.13081
chr20,58309400,58309401,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4326,35.44054
chr20,58309730,58309731,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4327,46.48867
chr20,58981335,58981336,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4333,38.21907
chr1,155688314,155688315,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4338,43.79494
chr20,62926386,62926387,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4339,20.2906
chr20,62937884,62937885,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4340,57.564
chr1,155911378,155911379,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4343,34.94353
chr1,155934604,155934605,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4345,53.35575
chr20,63864985,63864986,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4351,26.17371
chr21,25735095,25735096,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4361,43.71941
chr1,156213014,156213015,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4371,21.17152
chr21,33915767,33915768,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4377,17.0007
chr1,156338220,156338221,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4378,11.00695
chr21,33931611,33931612,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4379,25.22723
chr21,36320240,36320241,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4388,36.79082
chr21,37365969,37365970,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4394,9.01888
chr1,156601465,156601466,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4402,51.9217
chr1,9823962,9823963,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4411,61.3863
chr22,17638747,17638748,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4417,42.3375
chr22,19122401,19122402,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4418,45.22555
chr22,19447703,19447704,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4420,48.81736
chr22,20917443,20917444,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4427,71.75697
chr22,20979311,20979312,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4429,24.32634
chr22,21567773,21567774,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4430,77.34053
chr22,21652203,21652204,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4432,20.7538
chr22,28760934,28760935,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4450,33.17356
chr22,29581044,29581045,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4455,29.48138
chr22,29767397,29767398,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4456,25.29947
chr22,29883188,29883189,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4457,39.35887
chr22,31662213,31662214,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4469,29.44726
chr22,35257498,35257499,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4477,59.66056
chr22,37849374,37849375,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4489,19.26072
chr22,38182022,38182023,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4491,78.8578
chr22,38705962,38705963,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4496,29.79065
chr22,39399798,39399799,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4500,67.63597
chr22,39502341,39502342,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4502,35.71132
chr22,39520564,39520565,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4503,34.25555
chr22,40044501,40044502,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4506,16.77081
chr22,40177958,40177959,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4507,50.22857
chr22,40951440,40951441,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4511,50.85133
chr22,41091776,41091777,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4514,34.28318
chr22,41286204,41286205,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4517,14.20892
chr22,41469158,41469159,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4518,52.52447
chr1,160262446,160262447,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4522,29.76315
chr1,160285141,160285142,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4524,47.3115
chr22,41947024,41947025,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4525,12.51908
chr22,42079924,42079925,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4527,62.86776
chr22,42090718,42090719,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4528,46.37446
chr1,160343386,160343387,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4529,50.90657
chr22,42519771,42519772,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4531,26.21273
chr22,42581987,42581988,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4532,37.98967
chr22,42614856,42614857,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4533,42.16578
chr22,42649616,42649617,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4534,57.76155
chr22,43955424,43955425,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4537,51.28784
chr22,45006947,45006948,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4541,12.34226
chr22,45008305,45008306,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4542,29.29255
chr22,46268063,46268064,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4551,21.53128
chr22,46561677,46561678,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4557,28.0349
chr1,161118024,161118025,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4558,34.91922
chr1,161153957,161153958,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4563,73.54012
chr1,161159513,161159514,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4565,62.37472
chr22,49918439,49918440,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4570,125.59386
chr1,161177455,161177456,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4571,52.83056
chr22,50343354,50343355,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4573,34.43793
chr22,50475037,50475038,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4575,25.03543
chr22,50508226,50508227,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4576,74.43897
chr1,161220891,161220892,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4579,93.94997
chr1,161226054,161226055,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4580,51.35612
chr3,4467242,4467243,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4584,68.03183
chr1,161314407,161314408,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4588,26.04394
chr3,9553789,9553790,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4596,21.26073
chr1,161621452,161621453,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4608,16.28638
chr3,12664131,12664132,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4609,55.29086
chr3,12841493,12841494,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4611,21.60407
chr1,161749792,161749793,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4612,75.07787
chr3,14178846,14178847,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4616,21.96917
chr3,14651640,14651641,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4618,28.94477
chr3,14948205,14948206,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4619,61.8961
chr3,15099175,15099176,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4620,40.21596
chr1,10474952,10474953,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4633,62.19572
chr3,32570759,32570760,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4652,46.49797
chr3,32685475,32685476,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4653,13.78638
chr3,38165369,38165370,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4661,43.93834
chr3,38496403,38496404,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4663,20.33188
chr3,39052022,39052023,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4664,74.99519
chr3,40309675,40309676,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4667,73.4744
chr3,40457204,40457205,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4669,28.38372
chr3,40524902,40524903,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4670,18.63163
chr3,41199472,41199473,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4672,41.86087
chr3,44625031,44625032,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4683,14.6641
chr3,44761738,44761739,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4685,63.92926
chr3,44861916,44861917,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4686,39.70791
chr3,45388576,45388577,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4689,74.76335
chr3,46976726,46976727,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4690,32.77121
chr3,48240374,48240375,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4692,40.93346
chr3,48662994,48662995,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4695,65.59245
chr3,48717216,48717217,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4696,40.25511
chr3,49094051,49094052,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4698,61.95954
chr3,49166324,49166325,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4700,29.5806
chr3,50088929,50088930,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4706,52.57887
chr3,51391314,51391315,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4713,44.44919
chr1,165829049,165829050,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4715,12.64338
chr3,51975126,51975127,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4717,19.85281
chr3,52278606,52278607,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4721,94.28937
chr3,52287973,52287974,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4722,30.46688
chr3,53130518,53130519,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4728,14.04866
chr3,53347535,53347536,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4729,27.32019
chr3,53882186,53882187,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4730,86.91409
chr3,58433798,58433799,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4740,25.83123
chr1,167220911,167220912,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4752,62.8527
chr3,66221027,66221028,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4759,65.56359
chr3,67654586,67654587,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4764,30.77138
chr3,69015023,69015024,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4767,16.62524
chr3,69080342,69080343,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4768,33.83474
chr3,72996817,72996818,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4774,22.10886
chr3,75785595,75785596,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4779,32.7997
chr3,81761526,81761527,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4782,30.42868
chr3,86877001,86877002,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4788,8.49241
chr3,98325157,98325158,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4798,8.89124
chr3,101574199,101574200,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4806,51.42532
chr3,101686651,101686652,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4807,22.85016
chr3,101724718,101724719,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4808,14.95482
chr3,107697868,107697869,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4815,11.93302
chr3,109337527,109337528,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4819,27.85196
chr3,111979068,111979069,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4822,14.1648
chr3,119468935,119468936,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4834,84.57098
chr3,120503965,120503966,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4837,8.32906
chr3,122383220,122383221,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4842,71.53591
chr3,123585191,123585192,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4845,91.2989
chr1,171485519,171485520,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4846,39.99969
chr3,125595637,125595638,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4854,105.3964
chr3,126475858,126475859,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4856,24.44445
chr3,128650913,128650914,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4864,27.98529
chr3,131026745,131026746,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4874,8.62535
chr3,132417527,132417528,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4879,54.06991
chr3,136250366,136250367,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4885,40.53146
chr3,136969716,136969717,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4886,19.80603
chr3,138609119,138609120,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4890,12.51908
chr1,174022294,174022295,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4891,39.51017
chr3,141402360,141402361,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4899,29.77325
chr3,143001625,143001626,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4906,59.047
chr1,174999602,174999603,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4911,53.15566
chr3,147397633,147397634,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4916,8.66437
chr3,150408271,150408272,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4926,19.4642
chr3,150546803,150546804,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4928,34.89828
chr3,155806264,155806265,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4937,37.43734
chr3,159840046,159840047,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4947,24.1455
chr3,160399628,160399629,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4948,37.20261
chr3,169765043,169765044,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4953,14.20941
chr3,169966822,169966823,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4955,49.80018
chr3,170181693,170181694,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4956,18.49283
chr3,170870166,170870167,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4957,29.98931
chr1,11012652,11012653,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4969,33.61847
chr3,179604731,179604732,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4974,64.46103
chr3,180912709,180912710,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4977,40.39322
chr3,183099453,183099454,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4980,11.22362
chr3,183447680,183447681,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4982,26.07655
chr3,184135384,184135385,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4984,36.48002
chr3,184186230,184186231,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4985,8.94739
chr3,184248951,184248952,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4986,77.29365
chr3,184314606,184314607,MM1_HSA_H1-hESC_YY1_peaks_with_motif_4987,18.80579
chr3,190553170,190553171,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5009,24.52271
chr3,191927379,191927380,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5011,16.10913
chr3,194672502,194672503,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5015,21.96917
chr1,11099814,11099815,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5020,45.99442
chr1,179954644,179954645,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5029,82.14913
chr3,197791276,197791277,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5030,36.27731
chr3,197950204,197950205,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5031,33.82322
chr3,197960254,197960255,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5032,42.05816
chr4,1289918,1289919,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5042,47.78615
chr4,2009046,2009047,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5046,108.24134
chr4,2536689,2536690,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5048,24.11916
chr1,11273249,11273250,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5052,74.74172
chr4,3532387,3532388,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5054,36.29818
chr1,180632038,180632039,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5060,28.49388
chr4,5444641,5444642,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5061,18.65586
chr4,6909476,6909477,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5067,77.58082
chr4,8110494,8110495,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5071,12.74055
chr4,13484310,13484311,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5080,50.40913
chr4,15479422,15479423,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5084,17.006
chr4,16226673,16226674,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5090,26.79537
chr4,17614656,17614657,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5093,63.32188
chr4,24584532,24584533,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5102,57.25268
chr4,25312809,25312810,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5103,59.7844
chr4,39698116,39698117,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5114,42.92142
chr4,48341504,48341505,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5133,39.33715
chr4,48831305,48831306,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5135,33.19323
chr4,52038268,52038269,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5136,18.89467
chr4,52659174,52659175,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5137,18.13746
chr1,183472575,183472576,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5145,24.49298
chr4,55619138,55619139,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5146,11.46732
chr4,55948864,55948865,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5147,31.48322
chr4,56467636,56467637,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5149,40.56482
chr4,56909324,56909325,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5152,16.20305
chr4,67545353,67545354,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5161,11.55008
chr4,68350023,68350024,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5163,20.36328
chr4,75514278,75514279,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5170,36.27731
chr4,76949723,76949724,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5173,24.02291
chr4,77862844,77862845,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5175,66.8098
chr4,82373981,82373982,MM1_HSA_H1-hESC_YY1_peaks_with_motif_5184,76.49121
