chr,start,end,id,tag_fold_change
chr20,53775065,53775066,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2746,8.7742
chr20,53940165,53940166,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2747,16.45337
chr20,53941428,53941429,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2748,9.07543
chr20,54133260,54133261,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2749,6.29509
chr20,54208095,54208096,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2750,37.65941
chr1,168637532,168637533,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2751,9.06269
chr20,56392557,56392558,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2752,23.25026
chr20,56832718,56832719,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2753,13.11582
chr20,58309408,58309409,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2754,14.5034
chr20,58309739,58309740,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2755,39.87479
chr20,58981312,58981313,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2756,25.05139
chr20,59032086,59032087,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2757,18.29453
chr1,169102695,169102696,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2758,5.26223
chr1,169113857,169113858,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2759,8.41361
chr20,62926483,62926484,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2760,14.80253
chr20,62937892,62937893,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2761,16.39294
chr20,63626724,63626725,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2762,9.12564
chr20,63740095,63740096,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2763,10.08607
chr20,63864979,63864980,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2764,6.04945
chr20,64255659,64255660,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2765,5.96568
chr21,5128338,5128339,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2766,10.79033
chr21,8759039,8759040,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2767,11.24213
chr21,9129728,9129729,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2768,7.81504
chr21,9325025,9325026,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2769,11.00815
chr21,10119602,10119603,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2770,30.34955
chr1,169367929,169367930,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2771,6.03691
chr1,169894021,169894022,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2772,36.80153
chr21,25639818,25639819,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2773,5.91582
chr21,25735106,25735107,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2774,26.22893
chr21,26169276,26169277,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2775,15.93336
chr21,26843591,26843592,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2776,9.38437
chr21,28517205,28517206,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2777,5.64351
chr21,28745213,28745214,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2778,6.82696
chr21,32253500,32253501,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2779,10.45695
chr21,33542844,33542845,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2780,30.75865
chr21,33915761,33915762,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2781,18.37657
chr21,33968506,33968507,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2782,29.84204
chr21,34615399,34615400,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2783,45.07961
chr21,34808215,34808216,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2784,8.46093
chr21,35565330,35565331,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2785,7.68279
chr21,36060377,36060378,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2786,21.6349
chr21,36320260,36320261,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2787,26.02696
chr21,37366774,37366775,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2788,20.51613
chr1,170619333,170619334,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2789,10.62183
chr21,38460632,38460633,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2790,15.7589
chr21,41615767,41615768,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2791,7.62484
chr21,46324435,46324436,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2792,33.28649
chr22,11974209,11974210,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2793,10.96827
chr22,12097926,12097927,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2794,17.05686
chr22,12601919,12601920,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2795,6.64732
chr22,17638767,17638768,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2796,28.86708
chr22,19122400,19122401,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2797,19.25581
chr22,19447686,19447687,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2798,23.33384
chr22,19941800,19941801,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2799,29.57828
chr22,20080531,20080532,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2800,16.97942
chr22,20917467,20917468,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2801,16.74659
chr22,20946842,20946843,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2802,8.89843
chr22,21567743,21567744,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2803,42.84393
chr22,21652215,21652216,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2804,13.71524
chr22,21867446,21867447,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2805,7.48354
chr22,23717398,23717399,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2806,30.72133
chr22,23767752,23767753,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2807,13.51464
chr22,24465731,24465732,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2808,5.64351
chr22,25565060,25565061,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2809,10.37756
chr22,26503160,26503161,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2810,8.13906
chr22,26512527,26512528,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2811,11.00629
chr22,26606853,26606854,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2812,8.35046
chr1,2290969,2290970,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2813,9.36844
chr22,28772623,28772624,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2814,24.56301
chr22,29268337,29268338,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2815,18.79917
chr22,29306305,29306306,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2816,11.97301
chr22,29552909,29552910,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2817,7.87538
chr22,29581068,29581069,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2818,14.77966
chr22,29767395,29767396,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2819,14.00083
chr22,29883195,29883196,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2820,14.04607
chr22,30277720,30277721,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2821,7.70812
chr22,30356908,30356909,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2822,17.77715
chr22,30424060,30424061,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2823,31.83437
chr22,30575446,30575447,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2824,12.70774
chr22,30694362,30694363,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2825,7.69422
chr22,30969304,30969305,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2826,17.75155
chr22,31064146,31064147,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2827,8.38346
chr22,31346359,31346360,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2828,23.21077
chr22,31530752,31530753,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2829,7.0312
chr22,31662204,31662205,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2830,18.66178
chr22,31944245,31944246,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2831,5.97163
chr22,35257507,35257508,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2832,26.88741
chr22,35399922,35399923,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2833,31.29197
chr22,36541916,36541917,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2834,7.39927
chr22,36853668,36853669,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2835,8.68523
chr22,37805183,37805184,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2836,8.75216
chr22,38057174,38057175,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2837,33.09354
chr22,38182029,38182030,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2838,64.01561
chr22,38398459,38398460,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2839,10.53416
chr22,38506306,38506307,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2840,29.76191
chr22,38506891,38506892,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2841,12.59104
chr22,38681980,38681981,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2842,55.75354
chr22,38705960,38705961,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2843,16.09399
chr22,39319913,39319914,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2844,35.65373
chr22,39399800,39399801,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2845,32.4943
chr22,39490364,39490365,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2846,16.49874
chr22,39502344,39502345,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2847,30.7696
chr22,39520559,39520560,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2848,42.83841
chr22,39532743,39532744,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2849,14.34567
chr22,40177969,40177970,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2850,41.74511
chr1,171438540,171438541,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2851,7.33071
chr22,40951406,40951407,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2852,22.59592
chr22,40952454,40952455,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2853,10.92177
chr22,41091755,41091756,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2854,30.3213
chr22,41205327,41205328,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2855,16.5643
chr22,41286180,41286181,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2856,10.27749
chr22,41448712,41448713,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2857,8.07272
chr22,41469146,41469147,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2858,22.82487
chr1,171485521,171485522,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2859,16.82136
chr22,41621712,41621713,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2860,9.22083
chr22,41833147,41833148,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2861,15.92304
chr22,41998832,41998833,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2862,13.21003
chr22,42079930,42079931,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2863,26.76431
chr22,42090753,42090754,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2864,17.20795
chr22,42519766,42519767,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2865,34.40408
chr22,42582002,42582003,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2866,20.83164
chr22,42614857,42614858,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2867,19.37749
chr22,42649576,42649577,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2868,11.68604
chr22,43955426,43955427,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2869,29.65499
chr22,44498152,44498153,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2870,7.92223
chr22,45008323,45008324,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2871,12.0637
chr22,45164091,45164092,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2872,15.1726
chr22,45672061,45672062,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2873,25.83474
chr22,46007945,46007946,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2874,11.86199
chr22,46014213,46014214,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2875,7.94295
chr22,46080708,46080709,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2876,16.28279
chr22,46085095,46085096,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2877,36.23606
chr22,46104357,46104358,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2878,28.36507
chr22,46268049,46268050,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2879,15.31304
chr22,46537397,46537398,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2880,11.8201
chr22,46561650,46561651,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2881,12.21209
chr22,47154682,47154683,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2882,6.7634
chr22,47260154,47260155,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2883,14.74452
chr22,49827939,49827940,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2884,14.05266
chr22,49918436,49918437,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2885,75.41792
chr22,50343325,50343326,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2886,18.1658
chr22,50475009,50475010,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2887,11.7123
chr22,50508236,50508237,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2888,24.93766
chr3,4467243,4467244,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2889,33.36186
chr3,9897980,9897981,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2890,8.7369
chr3,11208326,11208327,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2891,7.97017
chr3,11498869,11498870,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2892,8.0114
chr3,11642094,11642095,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2893,12.84844
chr3,12138190,12138191,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2894,25.49534
chr1,172533360,172533361,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2895,10.56897
chr3,12664121,12664122,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2896,28.49275
chr3,12796745,12796746,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2897,9.78751
chr3,12841509,12841510,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2898,11.70512
chr3,13891858,13891859,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2899,24.68962
chr3,13896761,13896762,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2900,17.02098
chr3,14144796,14144797,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2901,11.94549
chr3,14178852,14178853,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2902,15.03197
chr3,14651552,14651553,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2903,34.18023
chr3,14948207,14948208,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2904,46.47531
chr3,15099156,15099157,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2905,16.71612
chr3,15636100,15636101,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2906,7.98233
chr1,20786687,20786688,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2907,19.82907
chr3,16074517,16074518,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2908,7.31345
chr3,16739967,16739968,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2909,11.56536
chr1,172903167,172903168,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2910,8.83183
chr1,172907424,172907425,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2911,21.09361
chr3,22585733,22585734,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2912,8.74388
chr3,23810955,23810956,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2913,15.84447
chr3,24199849,24199850,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2914,7.18264
chr3,24365420,24365421,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2915,10.68045
chr3,25783384,25783385,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2916,10.02768
chr3,29183967,29183968,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2917,7.16781
chr3,29789900,29789901,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2918,14.81377
chr1,173454132,173454133,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2919,8.80474
chr3,31105578,31105579,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2920,12.30179
chr3,31532973,31532974,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2921,9.8597
chr3,32570764,32570765,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2922,20.32651
chr3,37183430,37183431,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2923,8.14683
chr3,38453901,38453902,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2924,11.78813
chr3,38496400,38496401,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2925,10.91368
chr3,39052026,39052027,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2926,17.35197
chr1,174022278,174022279,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2927,12.51339
chr3,39406418,39406419,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2928,11.84203
chr3,40309676,40309677,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2929,26.19081
chr3,40453293,40453294,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2930,34.52688
chr3,40457194,40457195,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2931,30.60037
chr3,40524921,40524922,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2932,15.2928
chr3,41199475,41199476,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2933,30.71409
chr3,42803406,42803407,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2934,12.84687
chr3,43873158,43873159,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2935,16.29047
chr3,44555197,44555198,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2936,20.64076
chr3,44625018,44625019,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2937,17.30677
chr3,44761725,44761726,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2938,29.20917
chr3,44861924,44861925,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2939,21.87547
chr3,45065255,45065256,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2940,15.63558
chr3,45388578,45388579,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2941,41.57173
chr3,46976745,46976746,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2942,20.34816
chr3,47282965,47282966,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2943,8.15357
chr3,47825044,47825045,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2944,24.73577
chr3,48440277,48440278,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2945,19.55308
chr3,48609611,48609612,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2946,14.38007
chr3,48662972,48662973,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2947,15.98465
chr3,48717218,48717219,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2948,28.4543
chr3,49094044,49094045,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2949,16.86514
chr3,49104749,49104750,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2950,25.64478
chr3,49166327,49166328,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2951,37.30517
chr3,49340008,49340009,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2952,11.79079
chr3,49397620,49397621,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2953,7.87328
chr3,49786529,49786530,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2954,18.37102
chr3,50088931,50088932,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2955,15.22132
chr3,50238005,50238006,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2956,20.23427
chr3,50292452,50292453,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2957,9.2992
chr3,51385031,51385032,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2958,20.69926
chr3,51391309,51391310,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2959,24.05412
chr3,51499485,51499486,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2960,7.345
chr3,51975088,51975089,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2961,11.49486
chr3,52046746,52046747,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2962,6.10113
chr3,52055188,52055189,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2963,10.46945
chr3,52278615,52278616,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2964,20.84303
chr3,52287998,52287999,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2965,11.63332
chr1,174999632,174999633,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2966,20.03062
chr3,52455653,52455654,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2967,15.52509
chr3,52534037,52534038,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2968,11.73066
chr3,52536325,52536326,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2969,7.23828
chr3,52706118,52706119,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2970,18.70324
chr1,175023420,175023421,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2971,23.83215
chr3,53130531,53130532,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2972,7.29682
chr3,53236225,53236226,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2973,5.40487
chr3,53347526,53347527,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2974,14.90276
chr3,53882208,53882209,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2975,33.99236
chr1,2391543,2391544,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2976,26.06474
chr3,55296291,55296292,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2977,13.21031
chr3,56682887,56682888,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2978,25.3723
chr3,57756123,57756124,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2979,32.39556
chr3,58433783,58433784,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2980,24.69787
chr1,21150197,21150198,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2981,21.22099
chr3,61251499,61251500,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2982,31.12138
chr3,63228876,63228877,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2983,17.27502
chr3,63451065,63451066,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2984,10.66986
chr3,64344987,64344988,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2985,8.0114
chr3,64462280,64462281,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2986,11.91081
chr3,66221019,66221020,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2987,24.71503
chr3,66990556,66990557,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2988,22.28381
chr3,66998350,66998351,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2989,12.56594
chr3,67654583,67654584,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2990,17.49214
chr3,69080346,69080347,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2991,22.98261
chr1,21176861,21176862,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2992,20.85728
chr3,72996810,72996811,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2993,10.41667
chr3,75785587,75785588,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2994,18.42846
chr1,2526569,2526570,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2995,30.61836
chr3,81761532,81761533,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2996,24.5986
chr3,82164052,82164053,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2997,19.21256
chr3,87945909,87945910,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2998,11.61689
chr1,179229638,179229639,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_2999,25.15453
chr1,179882609,179882610,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3000,14.25466
chr3,100403548,100403549,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3001,9.83768
chr3,100526357,100526358,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3002,6.21574
chr1,179954656,179954657,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3003,25.23923
chr3,101574208,101574209,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3004,28.90545
chr3,101644006,101644007,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3005,14.88852
chr3,101677282,101677283,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3006,34.2406
chr3,101686700,101686701,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3007,15.4567
chr3,101724670,101724671,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3008,15.19404
chr3,102007150,102007151,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3009,8.64463
chr1,180508052,180508053,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3010,7.49401
chr1,180533711,180533712,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3011,8.01923
chr1,180632041,180632042,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3012,15.27359
chr3,111696035,111696036,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3013,7.8394
chr3,111979066,111979067,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3014,5.65606
chr3,112043789,112043790,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3015,9.18302
chr3,112991014,112991015,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3016,22.66169
chr3,113019629,113019630,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3017,9.13354
chr3,113515870,113515871,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3018,8.83031
chr3,113746358,113746359,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3019,6.52688
chr3,115146219,115146220,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3020,7.7563
chr3,119468940,119468941,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3021,44.32787
chr3,120742496,120742497,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3022,13.77774
chr3,122356631,122356632,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3023,8.69649
chr3,122383228,122383229,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3024,58.09995
chr3,122417223,122417224,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3025,6.25669
chr3,123585227,123585228,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3026,52.1859
chr1,182839366,182839367,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3027,6.7899
chr3,124248574,124248575,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3028,6.69321
chr3,124730453,124730454,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3029,21.22099
chr3,124772141,124772142,MM1_HSA_SK-N-SH_YY1_peaks_with_motif_3030,11.30404
